roi,cope,subject,phase,beta
A32sg,CS+B,7,memory_run-03,-0.10698164
A32sg,CS+B,8,memory_run-01,-0.19648351
A32sg,CS+B,8,memory_run-02,0.029716603
A32sg,CS+B,8,memory_run-03,-0.055924594
A32sg,CS+B,9,memory_run-01,-0.14682205
A32sg,CS+B,9,memory_run-02,-0.29989174
A32sg,CS+B,9,memory_run-03,-0.1267451
A32sg,CS+B,10,memory_run-01,-0.12258964
A32sg,CS+B,10,memory_run-02,-0.11590875
A32sg,CS+B,10,memory_run-03,-0.21045616
A32sg,CS+B,12,memory_run-01,-0.017653162
A32sg,CS+B,12,memory_run-02,-0.22144413
A32sg,CS+B,12,memory_run-03,0.0046590096
A32sg,CS+B,13,memory_run-01,-0.3187829
A32sg,CS+B,13,memory_run-02,-0.18218115
A32sg,CS+B,13,memory_run-03,-0.5431346
A32sg,CS+B,14,memory_run-01,-0.6906505
A32sg,CS+B,14,memory_run-02,-0.4913303
A32sg,CS+B,14,memory_run-03,-0.57384187
A32sg,CS+B,15,memory_run-01,-0.2240601
A32sg,CS+B,15,memory_run-02,0.016212096
A32sg,CS+B,15,memory_run-03,0.019791692
A32sg,CS+B,16,memory_run-01,-0.20357443
A32sg,CS+B,16,memory_run-02,-0.20939057
A32sg,CS+B,16,memory_run-03,-0.34281018
A32sg,CS+B,17,memory_run-01,0.05276984
A32sg,CS+B,17,memory_run-02,-0.20461248
A32sg,CS+B,17,memory_run-03,-0.06118055
A32sg,CS+B,18,memory_run-01,-0.036047112
A32sg,CS+B,18,memory_run-02,-0.043285955
A32sg,CS+B,18,memory_run-03,-0.18012586
A32sg,CS+B,19,memory_run-01,-0.07605135
A32sg,CS+B,19,memory_run-02,-0.5046825
A32sg,CS+B,19,memory_run-03,-0.49618104
A32sg,CS+B,20,memory_run-01,-0.16507629
A32sg,CS+B,20,memory_run-02,-0.17634504
A32sg,CS+B,20,memory_run-03,-0.17238125
A32sg,CS+B,21,memory_run-01,0.22875728
A32sg,CS+B,21,memory_run-02,-0.017842863
A32sg,CS+B,21,memory_run-03,0.08590116
A32sg,CS+B,23,memory_run-01,0.06228629
A32sg,CS+B,23,memory_run-02,-0.1249236
A32sg,CS+B,23,memory_run-03,0.28545403
A32sg,CS+B,24,memory_run-01,-0.24876113
A32sg,CS+B,24,memory_run-02,-0.030114625
A32sg,CS+B,24,memory_run-03,-0.6697724
A32sg,CS+B,25,memory_run-01,-0.07742925
A32sg,CS+B,25,memory_run-02,-0.2387777
A32sg,CS+B,25,memory_run-03,-0.011893888
A32sg,CS+B,26,memory_run-01,-0.2066972
A32sg,CS+B,26,memory_run-02,-0.013459204
A32sg,CS+B,26,memory_run-03,-0.3072076
A32sg,CS+B,101,memory_run-01,-0.2940166
A32sg,CS+B,101,memory_run-02,-0.0579169
A32sg,CS+B,101,memory_run-03,-0.065967664
A32sg,CS+B,102,memory_run-01,-0.2788919
A32sg,CS+B,102,memory_run-02,-0.057132762
A32sg,CS+B,102,memory_run-03,0.16750565
A32sg,CS+B,103,memory_run-01,-0.00023020091
A32sg,CS+B,103,memory_run-02,-0.13567702
A32sg,CS+B,103,memory_run-03,0.093353264
A32sg,CS+B,104,memory_run-01,0.0011783656
A32sg,CS+B,104,memory_run-02,-0.04328544
A32sg,CS+B,104,memory_run-03,-0.056333102
A32sg,CS+B,105,memory_run-01,-0.2684288
A32sg,CS+B,105,memory_run-02,-0.21466613
A32sg,CS+B,105,memory_run-03,-0.35608363
A32sg,CS+B,106,memory_run-01,-0.23963572
A32sg,CS+B,106,memory_run-02,-0.22483522
A32sg,CS+B,106,memory_run-03,-0.303265
A32sg,CS+B,107,memory_run-01,-0.16840912
A32sg,CS+B,107,memory_run-02,-0.3642244
A32sg,CS+B,107,memory_run-03,-0.68176466
A32sg,CS+B,108,memory_run-01,-0.0002472691
A32sg,CS+B,108,memory_run-02,-0.1571425
A32sg,CS+B,108,memory_run-03,-0.17357293
A32sg,CS+B,109,memory_run-01,-0.14716844
A32sg,CS+B,109,memory_run-02,-0.24205877
A32sg,CS+B,109,memory_run-03,-0.06757751
A32sg,CS+B,110,memory_run-01,-0.17867377
A32sg,CS+B,110,memory_run-02,-0.18375811
A32sg,CS+B,110,memory_run-03,-0.24574539
A32sg,CS+B,111,memory_run-01,0.16192293
A32sg,CS+B,111,memory_run-02,0.0770954
A32sg,CS+B,111,memory_run-03,0.17677951
A32sg,CS+B,112,memory_run-01,-0.26529568
A32sg,CS+B,112,memory_run-02,-0.19253436
A32sg,CS+B,112,memory_run-03,-0.26870418
A32sg,CS+B,113,memory_run-01,-0.0667422
A32sg,CS+B,113,memory_run-02,-0.018331049
A32sg,CS+B,113,memory_run-03,-0.14042605
A32sg,CS+B,114,memory_run-01,0.025780218
A32sg,CS+B,114,memory_run-02,0.056683592
A32sg,CS+B,114,memory_run-03,0.26265016
A32sg,CS+B,115,memory_run-01,-0.12429891
A32sg,CS+B,115,memory_run-02,-0.24013136
A32sg,CS+B,115,memory_run-03,-0.09649166
A32sg,CS+B,116,memory_run-01,-0.039194852
A32sg,CS+B,116,memory_run-02,0.13659896
A32sg,CS+B,116,memory_run-03,0.056043733
A32sg,CS+B,117,memory_run-01,-0.18074432
A32sg,CS+B,117,memory_run-02,0.0011028579
A32sg,CS+B,117,memory_run-03,-0.028505003
A32sg,CS+B,118,memory_run-01,-0.10423217
A32sg,CS+B,118,memory_run-02,0.0317837
A32sg,CS+B,118,memory_run-03,0.056240026
A32sg,CS+B,120,memory_run-01,0.052693207
A32sg,CS+B,120,memory_run-02,0.1265512
A32sg,CS+B,120,memory_run-03,0.15788844
A32sg,CS+B,121,memory_run-01,-0.2420085
A32sg,CS+B,121,memory_run-02,-0.32844022
A32sg,CS+B,121,memory_run-03,0.028120818
A32sg,CS+B,122,memory_run-01,-0.40225598
A32sg,CS+B,122,memory_run-02,-0.3231851
A32sg,CS+B,122,memory_run-03,-0.12082758
A32sg,CS+B,123,memory_run-01,-0.115909144
A32sg,CS+B,123,memory_run-02,-0.052574124
A32sg,CS+B,123,memory_run-03,0.031145481
A32sg,CS+B,124,memory_run-01,0.043902215
A32sg,CS+B,124,memory_run-02,-0.30224577
A32sg,CS+B,124,memory_run-03,-0.20981772
A32sg,CS+B,125,memory_run-01,-0.01747702
A32sg,CS+B,125,memory_run-02,0.09332642
A32sg,CS+B,125,memory_run-03,-0.18752591
A32sg,CS-B,1,memory_run-01,-0.18061453
A32sg,CS-B,1,memory_run-02,-0.15373433
A32sg,CS-B,1,memory_run-03,-0.018553646
A32sg,CS-B,2,memory_run-01,-0.11056147
A32sg,CS-B,2,memory_run-02,0.14895414
A32sg,CS-B,2,memory_run-03,-0.06543613
A32sg,CS-B,3,memory_run-01,-0.123344
A32sg,CS-B,3,memory_run-02,0.060538128
A32sg,CS-B,3,memory_run-03,0.18601187
A32sg,CS-B,4,memory_run-01,-0.1611829
A32sg,CS-B,4,memory_run-02,-0.22966506
A32sg,CS-B,4,memory_run-03,0.0089684045
A32sg,CS-B,5,memory_run-01,0.12902139
A32sg,CS-B,5,memory_run-02,-0.17184602
A32sg,CS-B,5,memory_run-03,-0.095173955
A32sg,CS-B,6,memory_run-01,-0.25692353
A32sg,CS-B,6,memory_run-02,-0.44590765
A32sg,CS-B,6,memory_run-03,-0.22098687
A32sg,CS-B,7,memory_run-01,-0.22991566
A32sg,CS-B,7,memory_run-02,-0.12839241
A32sg,CS-B,7,memory_run-03,-0.07020644
A32sg,CS-B,8,memory_run-01,0.13972957
A32sg,CS-B,8,memory_run-02,0.25280178
A32sg,CS-B,8,memory_run-03,0.0500199
A32sg,CS-B,9,memory_run-01,-0.07398661
A32sg,CS-B,9,memory_run-02,-0.18485989
A32sg,CS-B,9,memory_run-03,0.13180465
A32sg,CS-B,10,memory_run-01,-0.0707342
A32sg,CS-B,10,memory_run-02,-0.3842247
A32sg,CS-B,10,memory_run-03,-0.26841107
A32sg,CS-B,12,memory_run-01,-0.10081712
A32sg,CS-B,12,memory_run-02,-0.12764315
A32sg,CS-B,12,memory_run-03,-0.069564804
A32sg,CS-B,13,memory_run-01,-0.40655446
A32sg,CS-B,13,memory_run-02,-0.35085872
A32sg,CS-B,13,memory_run-03,-0.6033561
A32sg,CS-B,14,memory_run-01,-0.5577434
A32sg,CS-B,14,memory_run-02,-0.51272076
A32sg,CS-B,14,memory_run-03,-0.56973475
A32sg,CS-B,15,memory_run-01,-0.29311165
A32sg,CS-B,15,memory_run-02,0.10600935
A32sg,CS-B,15,memory_run-03,-0.17685898
A32sg,CS-B,16,memory_run-01,-0.26742142
A32sg,CS-B,16,memory_run-02,-0.18074612
A32sg,CS-B,16,memory_run-03,-0.14998333
A32sg,CS-B,17,memory_run-01,-0.09613777
A32sg,CS-B,17,memory_run-02,0.0015846882
A32sg,CS-B,17,memory_run-03,-0.02524003
A32sg,CS-B,18,memory_run-01,-0.026759075
A32sg,CS-B,18,memory_run-02,0.13542171
A32sg,CS-B,18,memory_run-03,-0.099779285
A32sg,CS-B,19,memory_run-01,0.012433335
A32sg,CS-B,19,memory_run-02,-0.47302854
A32sg,CS-B,19,memory_run-03,-0.17661178
A32sg,CS-B,20,memory_run-01,-0.22084783
A32sg,CS-B,20,memory_run-02,-0.15589324
A32sg,CS-B,20,memory_run-03,0.11375482
A32sg,CS-B,21,memory_run-01,0.20853254
A32sg,CS-B,21,memory_run-02,0.07690674
A32sg,CS-B,21,memory_run-03,0.018735508
A32sg,CS-B,23,memory_run-01,-0.18814015
A32sg,CS-B,23,memory_run-02,0.08701196
A32sg,CS-B,23,memory_run-03,0.1880847
A32sg,CS-B,24,memory_run-01,-0.13325976
A32sg,CS-B,24,memory_run-02,-0.015756465
A32sg,CS-B,24,memory_run-03,-0.31701642
A32sg,CS-B,25,memory_run-01,-0.13859987
A32sg,CS-B,25,memory_run-02,-0.14637065
A32sg,CS-B,25,memory_run-03,-0.19415578
A32sg,CS-B,26,memory_run-01,0.015581152
A32sg,CS-B,26,memory_run-02,0.03308628
A32sg,CS-B,26,memory_run-03,-0.32403722
A32sg,CS-B,101,memory_run-01,-0.21650998
A32sg,CS-B,101,memory_run-02,-0.09345046
A32sg,CS-B,101,memory_run-03,-0.072586305
A32sg,CS-B,102,memory_run-01,-0.08556302
A32sg,CS-B,102,memory_run-02,-0.16851905
A32sg,CS-B,102,memory_run-03,0.08378402
A32sg,CS-B,103,memory_run-01,-0.09185166
A32sg,CS-B,103,memory_run-02,-0.081131555
A32sg,CS-B,103,memory_run-03,-0.16781321
A32sg,CS-B,104,memory_run-01,0.15420598
A32sg,CS-B,104,memory_run-02,0.116271585
A32sg,CS-B,104,memory_run-03,-0.16403103
A32sg,CS-B,105,memory_run-01,-0.28341985
A32sg,CS-B,105,memory_run-02,-0.22077498
A32sg,CS-B,105,memory_run-03,-0.18105963
A32sg,CS-B,106,memory_run-01,-0.42499506
A32sg,CS-B,106,memory_run-02,-0.34914622
A32sg,CS-B,106,memory_run-03,-0.35875118
A32sg,CS-B,107,memory_run-01,-0.24083106
A32sg,CS-B,107,memory_run-02,-0.32203877
A32sg,CS-B,107,memory_run-03,-0.6941571
A32sg,CS-B,108,memory_run-01,-0.25801638
A32sg,CS-B,108,memory_run-02,-0.075486965
A32sg,CS-B,108,memory_run-03,-0.073913574
A32sg,CS-B,109,memory_run-01,-0.23385687
A32sg,CS-B,109,memory_run-02,-0.27099785
A32sg,CS-B,109,memory_run-03,-0.021204494
A32sg,CS-B,110,memory_run-01,-0.13857031
A32sg,CS-B,110,memory_run-02,-0.17981857
A32sg,CS-B,110,memory_run-03,-0.14870101
A32sg,CS-B,111,memory_run-01,0.028248277
A32sg,CS-B,111,memory_run-02,0.02054514
A32sg,CS-B,111,memory_run-03,0.08579196
A32sg,CS-B,112,memory_run-01,-0.3291915
A32sg,CS-B,112,memory_run-02,-0.048710085
A32sg,CS-B,112,memory_run-03,-0.12636244
A32sg,CS-B,113,memory_run-01,-0.18721338
A32sg,CS-B,113,memory_run-02,0.11400584
A32sg,CS-B,113,memory_run-03,-0.08881377
A32sg,CS-B,114,memory_run-01,-0.11583804
A32sg,CS-B,114,memory_run-02,0.09405219
A32sg,CS-B,114,memory_run-03,-0.0032893529
A32sg,CS-B,115,memory_run-01,-0.04225796
A32sg,CS-B,115,memory_run-02,-0.26381835
A32sg,CS-B,115,memory_run-03,-0.17130503
A32sg,CS-B,116,memory_run-01,-0.18671936
A32sg,CS-B,116,memory_run-02,0.24191175
A32sg,CS-B,116,memory_run-03,0.13465875
A32sg,CS-B,117,memory_run-01,-0.14423291
A32sg,CS-B,117,memory_run-02,0.047401283
A32sg,CS-B,117,memory_run-03,0.07680034
A32sg,CS-B,118,memory_run-01,-0.027759582
A32sg,CS-B,118,memory_run-02,-0.13713522
A32sg,CS-B,118,memory_run-03,0.05298472
A32sg,CS-B,120,memory_run-01,0.09990351
A32sg,CS-B,120,memory_run-02,-0.08295618
A32sg,CS-B,120,memory_run-03,0.19500928
A32sg,CS-B,121,memory_run-01,-0.23737271
A32sg,CS-B,121,memory_run-02,-0.3581293
A32sg,CS-B,121,memory_run-03,-0.07273174
A32sg,CS-B,122,memory_run-01,-0.36898696
A32sg,CS-B,122,memory_run-02,-0.51686424
A32sg,CS-B,122,memory_run-03,-0.3268682
A32sg,CS-B,123,memory_run-01,-0.34199083
A32sg,CS-B,123,memory_run-02,0.038641725
A32sg,CS-B,123,memory_run-03,0.13837245
A32sg,CS-B,124,memory_run-01,-0.039653294
A32sg,CS-B,124,memory_run-02,-0.22752151
A32sg,CS-B,124,memory_run-03,-0.21833952
A32sg,CS-B,125,memory_run-01,0.034069527
A32sg,CS-B,125,memory_run-02,0.15876748
A32sg,CS-B,125,memory_run-03,-0.08462054
A32sg,CS+A,1,memory_run-01,-0.1974468
A32sg,CS+A,1,memory_run-02,-0.18892318
A32sg,CS+A,1,memory_run-03,-0.0609475
A32sg,CS+A,2,memory_run-01,-0.20350921
A32sg,CS+A,2,memory_run-02,-0.3043495
A32sg,CS+A,2,memory_run-03,-0.1847031
A32sg,CS+A,3,memory_run-01,0.046938997
A32sg,CS+A,3,memory_run-02,-0.105201155
A32sg,CS+A,3,memory_run-03,-0.05607501
A32sg,CS+A,4,memory_run-01,-0.17298838
A32sg,CS+A,4,memory_run-02,-0.18250442
A32sg,CS+A,4,memory_run-03,-0.11213624
A32sg,CS+A,5,memory_run-01,-0.039327223
A32sg,CS+A,5,memory_run-02,-0.059800584
A32sg,CS+A,5,memory_run-03,-0.09528144
A32sg,CS+A,6,memory_run-01,-0.41620228
A32sg,CS+A,6,memory_run-02,-0.4679484
A32sg,CS+A,6,memory_run-03,-0.24692595
A32sg,CS+A,7,memory_run-01,0.06760538
A32sg,CS+A,7,memory_run-02,0.0133016
A32sg,CS+A,7,memory_run-03,-0.020228213
A32sg,CS+A,8,memory_run-01,0.0949921
A32sg,CS+A,8,memory_run-02,0.089517504
A32sg,CS+A,8,memory_run-03,0.006102099
A32sg,CS+A,9,memory_run-01,-0.030448798
A32sg,CS+A,9,memory_run-02,-0.11200648
A32sg,CS+A,9,memory_run-03,-0.03581392
A32sg,CS+A,10,memory_run-01,-0.15497959
A32sg,CS+A,10,memory_run-02,-0.13866551
A32sg,CS+A,10,memory_run-03,-0.306023
A32sg,CS+A,12,memory_run-01,-0.23179215
A32sg,CS+A,12,memory_run-02,-0.47390693
A32sg,CS+A,12,memory_run-03,-0.1616066
A32sg,CS+A,13,memory_run-01,-0.27797863
A32sg,CS+A,13,memory_run-02,-0.15576448
A32sg,CS+A,13,memory_run-03,-0.49447176
A32sg,CS+A,14,memory_run-01,-0.750823
A32sg,CS+A,14,memory_run-02,-0.7100718
A32sg,CS+A,14,memory_run-03,-0.60141325
A32sg,CS+A,15,memory_run-01,-0.23771256
A32sg,CS+A,15,memory_run-02,-0.23714614
A32sg,CS+A,15,memory_run-03,-0.099584445
A32sg,CS+A,16,memory_run-01,-0.3459237
A32sg,CS+A,16,memory_run-02,-0.28285158
A32sg,CS+A,16,memory_run-03,-0.20867662
A32sg,CS+A,17,memory_run-01,0.044410147
A32sg,CS+A,17,memory_run-02,-0.13586721
A32sg,CS+A,17,memory_run-03,-0.104791544
A32sg,CS+A,18,memory_run-01,-0.007710361
A32sg,CS+A,18,memory_run-02,0.04728824
A32sg,CS+A,18,memory_run-03,0.0612096
A32sg,CS+A,19,memory_run-01,-0.17334631
A32sg,CS+A,19,memory_run-02,-0.38370907
A32sg,CS+A,19,memory_run-03,-0.22576487
A32sg,CS+A,20,memory_run-01,0.10545366
A32sg,CS+A,20,memory_run-02,0.028540501
A32sg,CS+A,20,memory_run-03,0.276186
A32sg,CS+A,21,memory_run-01,0.36166373
A32sg,CS+A,21,memory_run-02,0.016763201
A32sg,CS+A,21,memory_run-03,0.09061682
A32sg,CS+A,23,memory_run-01,-0.03958961
A32sg,CS+A,23,memory_run-02,-0.04750848
A32sg,CS+A,23,memory_run-03,0.11475435
A32sg,CS+A,24,memory_run-01,-0.39927423
A32sg,CS+A,24,memory_run-02,-0.115379386
A32sg,CS+A,24,memory_run-03,-0.33768627
A32sg,CS+A,25,memory_run-01,-0.024932496
A32sg,CS+A,25,memory_run-02,-0.26007313
A32sg,CS+A,25,memory_run-03,-0.14627673
A32sg,CS+A,26,memory_run-01,-0.17743525
A32sg,CS+A,26,memory_run-02,0.149731
A32sg,CS+A,26,memory_run-03,-0.38272795
A32sg,CS+A,101,memory_run-01,-0.43948305
A32sg,CS+A,101,memory_run-02,-0.24329656
A32sg,CS+A,101,memory_run-03,-0.34923282
A32sg,CS+A,102,memory_run-01,-0.25727102
A32sg,CS+A,102,memory_run-02,-0.081978194
A32sg,CS+A,102,memory_run-03,-0.06963747
A32sg,CS+A,103,memory_run-01,-0.35771003
A32sg,CS+A,103,memory_run-02,-0.02119057
A32sg,CS+A,103,memory_run-03,-0.24674584
A32sg,CS+A,104,memory_run-01,-0.09019581
A32sg,CS+A,104,memory_run-02,-0.072656505
A32sg,CS+A,104,memory_run-03,-0.10404584
A32sg,CS+A,105,memory_run-01,-0.31569383
A32sg,CS+A,105,memory_run-02,-0.17904694
A32sg,CS+A,105,memory_run-03,-0.36114985
A32sg,CS+A,106,memory_run-01,-0.49467054
A32sg,CS+A,106,memory_run-02,-0.31423348
A32sg,CS+A,106,memory_run-03,-0.29618818
A32sg,CS+A,107,memory_run-01,-0.13860907
A32sg,CS+A,107,memory_run-02,-0.24110846
A32sg,CS+A,107,memory_run-03,-0.65235704
A32sg,CS+A,108,memory_run-01,-0.28017694
A32sg,CS+A,108,memory_run-02,-0.08839022
A32sg,CS+A,108,memory_run-03,-0.011982433
A32sg,CS+A,109,memory_run-01,-0.0945051
A32sg,CS+A,109,memory_run-02,-0.24774654
A32sg,CS+A,109,memory_run-03,0.14873123
A32sg,CS+A,110,memory_run-01,0.15438046
A32sg,CS+A,110,memory_run-02,-0.13729401
A32sg,CS+A,110,memory_run-03,-0.2950436
A32sg,CS+A,111,memory_run-01,0.22790895
A32sg,CS+A,111,memory_run-02,-0.06915253
A32sg,CS+A,111,memory_run-03,-0.042195346
A32sg,CS+A,112,memory_run-01,-0.28993016
A32sg,CS+A,112,memory_run-02,-0.27345046
A32sg,CS+A,112,memory_run-03,-0.35165545
A32sg,CS+A,113,memory_run-01,0.10955272
A32sg,CS+A,113,memory_run-02,-0.0034122604
A32sg,CS+A,113,memory_run-03,0.114120014
A32sg,CS+A,114,memory_run-01,0.019772325
A32sg,CS+A,114,memory_run-02,0.2126452
A32sg,CS+A,114,memory_run-03,0.11414344
A32sg,CS+A,115,memory_run-01,-0.08664854
A32sg,CS+A,115,memory_run-02,-0.3163941
A32sg,CS+A,115,memory_run-03,-0.21855731
A32sg,CS+A,116,memory_run-01,-0.059628583
A32sg,CS+A,116,memory_run-02,0.09682523
A32sg,CS+A,116,memory_run-03,0.11799677
A32sg,CS+A,117,memory_run-01,0.08872613
A32sg,CS+A,117,memory_run-02,-0.28333518
A32sg,CS+A,117,memory_run-03,0.08243029
A32sg,CS+A,118,memory_run-01,0.004900083
A32sg,CS+A,118,memory_run-02,-0.02192951
A32sg,CS+A,118,memory_run-03,0.052347746
A32sg,CS+A,120,memory_run-01,-0.10019572
A32sg,CS+A,120,memory_run-02,0.039228868
A32sg,CS+A,120,memory_run-03,0.18987003
A32sg,CS+A,121,memory_run-01,-0.22341189
A32sg,CS+A,121,memory_run-02,-0.1770317
A32sg,CS+A,121,memory_run-03,-0.071341306
A32sg,CS+A,122,memory_run-01,-0.24870923
A32sg,CS+A,122,memory_run-02,-0.3605411
A32sg,CS+A,122,memory_run-03,-0.09761002
A32sg,CS+A,123,memory_run-01,-0.07226194
A32sg,CS+A,123,memory_run-02,-0.10652217
A32sg,CS+A,123,memory_run-03,0.103059664
A32sg,CS+A,124,memory_run-01,-0.069462344
A32sg,CS+A,124,memory_run-02,-0.3346786
A32sg,CS+A,124,memory_run-03,-0.34363693
A32sg,CS+A,125,memory_run-01,-0.073003344
A32sg,CS+A,125,memory_run-02,-0.08551191
A32sg,CS+A,125,memory_run-03,-0.08867749
A32sg,CS-A,1,memory_run-01,-0.16040337
A32sg,CS-A,1,memory_run-02,-0.07296176
A32sg,CS-A,1,memory_run-03,-0.019453574
A32sg,CS-A,2,memory_run-01,-0.150861
A32sg,CS-A,2,memory_run-02,-0.17388773
A32sg,CS-A,2,memory_run-03,-0.0701944
A32sg,CS-A,3,memory_run-01,-0.0556361
A32sg,CS-A,3,memory_run-02,0.063503645
A32sg,CS-A,3,memory_run-03,0.08429863
A32sg,CS-A,4,memory_run-01,-0.19419526
A32sg,CS-A,4,memory_run-02,0.008542294
A32sg,CS-A,4,memory_run-03,-0.124947436
A32sg,CS-A,5,memory_run-01,-0.037719678
A32sg,CS-A,5,memory_run-02,0.068753056
A32sg,CS-A,5,memory_run-03,0.03132266
A32sg,CS-A,6,memory_run-01,-0.40572917
A32sg,CS-A,6,memory_run-02,-0.30221277
A32sg,CS-A,6,memory_run-03,-0.38198042
A32sg,CS-A,7,memory_run-01,-0.44562334
A32sg,CS-A,7,memory_run-02,0.052486952
A32sg,CS-A,7,memory_run-03,-0.004049832
A32sg,CS-A,8,memory_run-01,0.0073210304
A32sg,CS-A,8,memory_run-02,0.015160452
A32sg,CS-A,8,memory_run-03,-0.09884474
A32sg,CS-A,9,memory_run-01,-0.068597786
A32sg,CS-A,9,memory_run-02,-0.118106455
A32sg,CS-A,9,memory_run-03,-0.07254916
A32sg,CS-A,10,memory_run-01,-0.22416757
A32sg,CS-A,10,memory_run-02,-0.39696923
A32sg,CS-A,10,memory_run-03,-0.28692022
A32sg,CS-A,12,memory_run-01,-0.3010432
A32sg,CS-A,12,memory_run-02,-0.17844933
A32sg,CS-A,12,memory_run-03,-0.13364795
A32sg,CS-A,13,memory_run-01,-0.41950408
A32sg,CS-A,13,memory_run-02,-0.1824525
A32sg,CS-A,13,memory_run-03,-0.4537645
A32sg,CS-A,14,memory_run-01,-0.5995167
A32sg,CS-A,14,memory_run-02,-0.5002084
A32sg,CS-A,14,memory_run-03,-0.4797156
A32sg,CS-A,15,memory_run-01,-0.34643027
A32sg,CS-A,15,memory_run-02,-0.07974454
A32sg,CS-A,15,memory_run-03,-0.19823775
A32sg,CS-A,16,memory_run-01,-0.41811907
A32sg,CS-A,16,memory_run-02,-0.23197736
A32sg,CS-A,16,memory_run-03,-0.2648564
A32sg,CS-A,17,memory_run-01,0.025225494
A32sg,CS-A,17,memory_run-02,-0.16509187
A32sg,CS-A,17,memory_run-03,-0.08662681
A32sg,CS-A,18,memory_run-01,-0.01576539
A32sg,CS-A,18,memory_run-02,0.07704077
A32sg,CS-A,18,memory_run-03,0.056296956
A32sg,CS-A,19,memory_run-01,-0.18447824
A32sg,CS-A,19,memory_run-02,-0.2532028
A32sg,CS-A,19,memory_run-03,-0.21412791
A32sg,CS-A,20,memory_run-01,-0.21144749
A32sg,CS-A,20,memory_run-02,0.041451566
A32sg,CS-A,20,memory_run-03,0.090704024
A32sg,CS-A,21,memory_run-01,0.07271487
A32sg,CS-A,21,memory_run-02,-0.08265551
A32sg,CS-A,21,memory_run-03,0.07985395
A32sg,CS-A,23,memory_run-01,-0.17204851
A32sg,CS-A,23,memory_run-02,-0.060914114
A32sg,CS-A,23,memory_run-03,0.0981182
A32sg,CS-A,24,memory_run-01,-0.16605648
A32sg,CS-A,24,memory_run-02,0.066887505
A32sg,CS-A,24,memory_run-03,-0.56792897
A32sg,CS-A,25,memory_run-01,-0.07497992
A32sg,CS-A,25,memory_run-02,-0.23212755
A32sg,CS-A,25,memory_run-03,-0.18347162
A32sg,CS-A,26,memory_run-01,-0.09678917
A32sg,CS-A,26,memory_run-02,0.06641682
A32sg,CS-A,26,memory_run-03,-0.32816905
A32sg,CS-A,101,memory_run-01,-0.25615087
A32sg,CS-A,101,memory_run-02,-0.16965352
A32sg,CS-A,101,memory_run-03,-0.31674325
A32sg,CS-A,102,memory_run-01,-0.04846019
A32sg,CS-A,102,memory_run-02,-0.08326722
A32sg,CS-A,102,memory_run-03,0.19696575
A32sg,CS-A,103,memory_run-01,-0.3318627
A32sg,CS-A,103,memory_run-02,-0.2371597
A32sg,CS-A,103,memory_run-03,-0.13595778
A32sg,CS-A,104,memory_run-01,0.05881194
A32sg,CS-A,104,memory_run-02,0.0007720794
A32sg,CS-A,104,memory_run-03,-0.13399178
A32sg,CS-A,105,memory_run-01,-0.24442554
A32sg,CS-A,105,memory_run-02,-0.2106337
A32sg,CS-A,105,memory_run-03,-0.19615917
A32sg,CS-A,106,memory_run-01,-0.2550115
A32sg,CS-A,106,memory_run-02,-0.22639662
A32sg,CS-A,106,memory_run-03,-0.46555588
A32sg,CS-A,107,memory_run-01,-0.32148793
A32sg,CS-A,107,memory_run-02,-0.45357716
A32sg,CS-A,107,memory_run-03,-0.55008614
A32sg,CS-A,108,memory_run-01,-0.14212225
A32sg,CS-A,108,memory_run-02,-0.17722212
A32sg,CS-A,108,memory_run-03,0.022002285
A32sg,CS-A,109,memory_run-01,-0.22045413
A32sg,CS-A,109,memory_run-02,-0.068664365
A32sg,CS-A,109,memory_run-03,0.09363008
A32sg,CS-A,110,memory_run-01,-0.03879291
A32sg,CS-A,110,memory_run-02,-0.07667395
A32sg,CS-A,110,memory_run-03,-0.1266881
A32sg,CS-A,111,memory_run-01,0.073864944
A32sg,CS-A,111,memory_run-02,0.112445354
A32sg,CS-A,111,memory_run-03,0.102189116
A32sg,CS-A,112,memory_run-01,-0.252246
A32sg,CS-A,112,memory_run-02,-0.28458604
A32sg,CS-A,112,memory_run-03,-0.4965775
A32sg,CS-A,113,memory_run-01,-0.018204138
A32sg,CS-A,113,memory_run-02,0.07123074
A32sg,CS-A,113,memory_run-03,0.10336953
A32sg,CS-A,114,memory_run-01,-0.029421814
A32sg,CS-A,114,memory_run-02,0.18489435
A32sg,CS-A,114,memory_run-03,0.08822915
A32sg,CS-A,115,memory_run-01,0.017645458
A32sg,CS-A,115,memory_run-02,-0.27508488
A32sg,CS-A,115,memory_run-03,-0.13602114
A32sg,CS-A,116,memory_run-01,-0.018021243
A32sg,CS-A,116,memory_run-02,0.011533821
A32sg,CS-A,116,memory_run-03,-0.03024506
A32sg,CS-A,117,memory_run-01,-0.17839217
A32sg,CS-A,117,memory_run-02,0.09342039
A32sg,CS-A,117,memory_run-03,0.06269195
A32sg,CS-A,118,memory_run-01,-0.011184136
A32sg,CS-A,118,memory_run-02,-0.06039738
A32sg,CS-A,118,memory_run-03,0.121977635
A32sg,CS-A,120,memory_run-01,-9.771411e-05
A32sg,CS-A,120,memory_run-02,0.018356705
A32sg,CS-A,120,memory_run-03,0.06752168
A32sg,CS-A,121,memory_run-01,-0.3738583
A32sg,CS-A,121,memory_run-02,-0.21314634
