group,memory_phase,roi,condition,el,subject,rsa
healthy,retrieval,A8m,CS-,early,3,-0.0214062196383734
healthy,retrieval,A8m,CS-,early,4,0.14491488909844147
healthy,retrieval,A8m,CS-,early,5,0.02829599413475105
healthy,retrieval,A8m,CS-,early,6,1.1048818697902565
healthy,retrieval,A8m,CS-,early,7,0.06962984981647671
healthy,retrieval,A8m,CS-,early,8,0.5994068970825119
healthy,retrieval,A8m,CS-,early,9,0.22660119627339276
healthy,retrieval,A8m,CS-,early,10,0.47915761075124436
healthy,retrieval,A8m,CS-,early,12,0.46461947164749007
healthy,retrieval,A8m,CS-,early,13,0.5004277152263304
healthy,retrieval,A8m,CS-,early,14,-0.5187414963096256
healthy,retrieval,A8m,CS-,early,15,0.08095019692879661
healthy,retrieval,A8m,CS-,early,16,0.5623975569835089
healthy,retrieval,A8m,CS-,early,17,-0.12017759101778082
healthy,retrieval,A8m,CS-,early,18,-0.007806185171520654
healthy,retrieval,A8m,CS-,early,19,0.6241522438131792
healthy,retrieval,A8m,CS-,early,21,0.4108074740805503
healthy,retrieval,A8m,CS-,early,23,-0.03751086183483165
healthy,retrieval,A8m,CS-,early,24,0.6045254504089671
healthy,retrieval,A8m,CS-,early,25,-0.012775956072291907
healthy,retrieval,A8m,CS-,early,26,0.07999587115446667
healthy,retrieval,A6m,CS-,early,1,0.007697197864842081
healthy,retrieval,A6m,CS-,early,2,0.033252910412942455
healthy,retrieval,A6m,CS-,early,3,-0.03582281622464075
healthy,retrieval,A6m,CS-,early,4,0.45250901532987836
healthy,retrieval,A6m,CS-,early,5,0.09955454878284953
healthy,retrieval,A6m,CS-,early,6,0.29720766455714015
healthy,retrieval,A6m,CS-,early,7,0.1207784706315319
healthy,retrieval,A6m,CS-,early,8,0.614101454388854
healthy,retrieval,A6m,CS-,early,9,-0.03802092882447297
healthy,retrieval,A6m,CS-,early,10,0.14305080023872804
healthy,retrieval,A6m,CS-,early,12,-0.22938223730319285
healthy,retrieval,A6m,CS-,early,13,1.0781211798459702
healthy,retrieval,A6m,CS-,early,14,0.09051983275719909
healthy,retrieval,A6m,CS-,early,15,0.32920276925740594
healthy,retrieval,A6m,CS-,early,16,0.8753690645304126
healthy,retrieval,A6m,CS-,early,17,0.04615941952160432
healthy,retrieval,A6m,CS-,early,18,0.03079141708627284
healthy,retrieval,A6m,CS-,early,19,0.4902378587002383
healthy,retrieval,A6m,CS-,early,21,0.3595652700950077
healthy,retrieval,A6m,CS-,early,23,0.16452921698995623
healthy,retrieval,A6m,CS-,early,24,0.13594634401547945
healthy,retrieval,A6m,CS-,early,25,0.5212184256872785
healthy,retrieval,A6m,CS-,early,26,0.009891127543902591
healthy,retrieval,hc_tail,CS-,early,1,-0.015136112309377522
healthy,retrieval,hc_tail,CS-,early,2,-0.02293280871661855
healthy,retrieval,hc_tail,CS-,early,3,-0.004179179364471411
healthy,retrieval,hc_tail,CS-,early,4,0.02483853213711733
healthy,retrieval,hc_tail,CS-,early,5,-0.032614310264021985
healthy,retrieval,hc_tail,CS-,early,6,0.029919566120346748
healthy,retrieval,hc_tail,CS-,early,7,0.011679309006916029
healthy,retrieval,hc_tail,CS-,early,8,0.042895852899304976
healthy,retrieval,hc_tail,CS-,early,9,-7.887305669025988e-05
healthy,retrieval,hc_tail,CS-,early,10,-0.01631376117548115
healthy,retrieval,hc_tail,CS-,early,12,-0.16268073695116547
healthy,retrieval,hc_tail,CS-,early,13,0.11918152853520853
healthy,retrieval,hc_tail,CS-,early,14,-0.044424287752788734
healthy,retrieval,hc_tail,CS-,early,15,0.006661372656738167
healthy,retrieval,hc_tail,CS-,early,16,0.008410865216364366
healthy,retrieval,hc_tail,CS-,early,17,0.0030448032913525697
healthy,retrieval,hc_tail,CS-,early,18,0.028043263631444406
healthy,retrieval,hc_tail,CS-,early,19,-0.018560108903321534
healthy,retrieval,hc_tail,CS-,early,21,-0.012612427218270439
healthy,retrieval,hc_tail,CS-,early,23,-0.05452731461582659
healthy,retrieval,hc_tail,CS-,early,24,-0.04204808323122819
healthy,retrieval,hc_tail,CS-,early,25,0.0361392248706231
healthy,retrieval,hc_tail,CS-,early,26,-0.022315787740427234
healthy,retrieval,hc_body,CS-,early,1,-0.07823283014385171
healthy,retrieval,hc_body,CS-,early,2,-0.05248722334430121
healthy,retrieval,hc_body,CS-,early,3,-0.02586336100966489
healthy,retrieval,hc_body,CS-,early,4,-0.003022983915136228
healthy,retrieval,hc_body,CS-,early,5,0.021348833333725243
healthy,retrieval,hc_body,CS-,early,6,-0.04283940041688619
healthy,retrieval,hc_body,CS-,early,7,0.06463947026143264
healthy,retrieval,hc_body,CS-,early,8,0.046186767437158834
healthy,retrieval,hc_body,CS-,early,9,-0.009293094405351258
healthy,retrieval,hc_body,CS-,early,10,-0.0027097940777727238
healthy,retrieval,hc_body,CS-,early,12,-0.0598080130276222
healthy,retrieval,hc_body,CS-,early,13,-0.024057068115278527
healthy,retrieval,hc_body,CS-,early,14,-0.05467097467243446
healthy,retrieval,hc_body,CS-,early,15,0.04897171375504053
healthy,retrieval,hc_body,CS-,early,16,-0.013030037410352703
healthy,retrieval,hc_body,CS-,early,17,-0.05799678779018527
healthy,retrieval,hc_body,CS-,early,18,0.0337641671891113
healthy,retrieval,hc_body,CS-,early,19,0.0017152916462331083
healthy,retrieval,hc_body,CS-,early,21,0.003055018007783988
healthy,retrieval,hc_body,CS-,early,23,0.06496114989339531
healthy,retrieval,hc_body,CS-,early,24,0.02914698506560855
healthy,retrieval,hc_body,CS-,early,25,0.012587441574818484
healthy,retrieval,hc_body,CS-,early,26,0.003983920300098087
healthy,retrieval,hc_head,CS-,early,1,0.0041380078539155415
healthy,retrieval,hc_head,CS-,early,2,-0.02414225120366026
healthy,retrieval,hc_head,CS-,early,3,-0.013140098648800079
healthy,retrieval,hc_head,CS-,early,4,-0.01891483875101119
healthy,retrieval,hc_head,CS-,early,5,0.03553630375232887
healthy,retrieval,hc_head,CS-,early,6,0.03166705897910098
healthy,retrieval,hc_head,CS-,early,7,0.006000988236854438
healthy,retrieval,hc_head,CS-,early,8,0.02909947830835053
healthy,retrieval,hc_head,CS-,early,9,0.004846784372167772
healthy,retrieval,hc_head,CS-,early,10,0.0336876848009047
healthy,retrieval,hc_head,CS-,early,12,0.004408983633377683
healthy,retrieval,hc_head,CS-,early,13,-0.013828956525916621
healthy,retrieval,hc_head,CS-,early,14,0.16891207828890678
healthy,retrieval,hc_head,CS-,early,15,0.0570863390858491
healthy,retrieval,hc_head,CS-,early,16,0.01029707906093341
healthy,retrieval,hc_head,CS-,early,17,-0.010251471135808377
healthy,retrieval,hc_head,CS-,early,18,-0.05644062027595122
healthy,retrieval,hc_head,CS-,early,19,-0.03314340302741012
healthy,retrieval,hc_head,CS-,early,21,-0.015008422041215084
healthy,retrieval,hc_head,CS-,early,23,0.08256688394968534
healthy,retrieval,hc_head,CS-,early,24,0.10962625202067897
healthy,retrieval,hc_head,CS-,early,25,0.051107366971762686
healthy,retrieval,hc_head,CS-,early,26,0.016172001816630213
healthy,retrieval,amyg_bla,CS-,early,1,-0.0214581555299263
healthy,retrieval,amyg_bla,CS-,early,2,-0.22010668842393957
healthy,retrieval,amyg_bla,CS-,early,3,0.038787237373389044
healthy,retrieval,amyg_bla,CS-,early,4,0.010387064574168802
healthy,retrieval,amyg_bla,CS-,early,5,0.027521915461362415
healthy,retrieval,amyg_bla,CS-,early,6,0.030582330574442804
healthy,retrieval,amyg_bla,CS-,early,7,0.005832519902506881
healthy,retrieval,amyg_bla,CS-,early,8,0.020803404208793706
healthy,retrieval,amyg_bla,CS-,early,9,0.03446330259017025
healthy,retrieval,amyg_bla,CS-,early,10,-0.055170138476996
healthy,retrieval,amyg_bla,CS-,early,12,-0.012258372348728857
healthy,retrieval,amyg_bla,CS-,early,13,-0.0284674473636715
healthy,retrieval,amyg_bla,CS-,early,14,0.07045562025032383
healthy,retrieval,amyg_bla,CS-,early,15,0.04928224083473836
healthy,retrieval,amyg_bla,CS-,early,16,-0.05725741691760966
healthy,retrieval,amyg_bla,CS-,early,17,-0.025198387819122547
healthy,retrieval,amyg_bla,CS-,early,18,-0.08454616707761471
healthy,retrieval,amyg_bla,CS-,early,19,0.03424105187927276
healthy,retrieval,amyg_bla,CS-,early,21,-0.010079385440905095
healthy,retrieval,amyg_bla,CS-,early,23,-0.014523345927675802
healthy,retrieval,amyg_bla,CS-,early,24,0.038766866826050315
healthy,retrieval,amyg_bla,CS-,early,25,-0.03325188096002046
healthy,retrieval,amyg_bla,CS-,early,26,-0.028620675724018926
healthy,retrieval,amyg_cem,CS-,early,1,-0.004644871999942832
healthy,retrieval,amyg_cem,CS-,early,2,0.020165240782362325
healthy,retrieval,amyg_cem,CS-,early,3,-0.029887261769376
healthy,retrieval,amyg_cem,CS-,early,4,-0.012225697703357756
healthy,retrieval,amyg_cem,CS-,early,5,0.009794279755696755
healthy,retrieval,amyg_cem,CS-,early,6,0.028749922606208442
healthy,retrieval,amyg_cem,CS-,early,7,0.07840947630387395
healthy,retrieval,amyg_cem,CS-,early,8,0.05527788645997769
healthy,retrieval,amyg_cem,CS-,early,9,0.04888115361994356
healthy,retrieval,amyg_cem,CS-,early,10,-0.022100495648329433
healthy,retrieval,amyg_cem,CS-,early,12,-0.11363989739800899
healthy,retrieval,amyg_cem,CS-,early,13,0.014129218146390038
healthy,retrieval,amyg_cem,CS-,early,14,0.013054652396083286
healthy,retrieval,amyg_cem,CS-,early,15,0.030700006662350954
healthy,retrieval,amyg_cem,CS-,early,16,0.0038519325073409754
healthy,retrieval,amyg_cem,CS-,early,17,-0.01558631947463859
healthy,retrieval,amyg_cem,CS-,early,18,-0.04729894276960397
healthy,retrieval,amyg_cem,CS-,early,19,-0.020886888614909897
healthy,retrieval,amyg_cem,CS-,early,21,-0.08318017527948383
healthy,retrieval,amyg_cem,CS-,early,23,0.039835354271747045
healthy,retrieval,amyg_cem,CS-,early,24,0.05765396200455516
healthy,retrieval,amyg_cem,CS-,early,25,0.05512452442735201
healthy,retrieval,amyg_cem,CS-,early,26,-0.017059570311125562
healthy,retrieval,A32sg,CS+,late,1,0.04725519705004764
healthy,retrieval,A32sg,CS+,late,2,0.09225459983209254
healthy,retrieval,A32sg,CS+,late,3,0.056668354747678854
healthy,retrieval,A32sg,CS+,late,4,0.09856421634881299
healthy,retrieval,A32sg,CS+,late,5,0.02977925455729348
healthy,retrieval,A32sg,CS+,late,6,0.5163133870444345
healthy,retrieval,A32sg,CS+,late,7,0.028025710607872165
healthy,retrieval,A32sg,CS+,late,8,0.3003670580889489
healthy,retrieval,A32sg,CS+,late,9,0.056381522343680324
healthy,retrieval,A32sg,CS+,late,10,0.08550040149510392
healthy,retrieval,A32sg,CS+,late,12,-0.0584471951188656
healthy,retrieval,A32sg,CS+,late,13,0.4197661824770823
healthy,retrieval,A32sg,CS+,late,14,0.5077517401001064
healthy,retrieval,A32sg,CS+,late,15,0.11543031064396911
healthy,retrieval,A32sg,CS+,late,16,0.5074579977589163
healthy,retrieval,A32sg,CS+,late,17,0.2851617019643842
healthy,retrieval,A32sg,CS+,late,18,0.0024737457964277595
healthy,retrieval,A32sg,CS+,late,19,0.5079667380308275
healthy,retrieval,A32sg,CS+,late,21,0.06162873765080961
healthy,retrieval,A32sg,CS+,late,23,0.0717072355884351
healthy,retrieval,A32sg,CS+,late,24,0.513020948223447
healthy,retrieval,A32sg,CS+,late,25,0.16225211738260026
healthy,retrieval,A32sg,CS+,late,26,0.28791078797741654
healthy,retrieval,A32p,CS+,late,1,0.061682348345715635
healthy,retrieval,A32p,CS+,late,2,0.05734594959237774
healthy,retrieval,A32p,CS+,late,3,0.09244634761697657
healthy,retrieval,A32p,CS+,late,4,-0.0031602815969220674
healthy,retrieval,A32p,CS+,late,5,0.0581386639019347
healthy,retrieval,A32p,CS+,late,6,0.13900876149793462
healthy,retrieval,A32p,CS+,late,7,0.043433869306485406
healthy,retrieval,A32p,CS+,late,8,0.9499562221774005
healthy,retrieval,A32p,CS+,late,9,0.14386166948531706
healthy,retrieval,A32p,CS+,late,10,0.1430729931760151
healthy,retrieval,A32p,CS+,late,12,0.031393071711230555
healthy,retrieval,A32p,CS+,late,13,0.3813562885248809
healthy,retrieval,A32p,CS+,late,14,0.3266955033664644
healthy,retrieval,A32p,CS+,late,15,0.09411651112059811
healthy,retrieval,A32p,CS+,late,16,0.6303482951866685
healthy,retrieval,A32p,CS+,late,17,0.10784698150811493
healthy,retrieval,A32p,CS+,late,18,0.07073176300823686
healthy,retrieval,A32p,CS+,late,19,0.04945952940926276
healthy,retrieval,A32p,CS+,late,21,0.35289215187757045
healthy,retrieval,A32p,CS+,late,23,0.2538611946923223
healthy,retrieval,A32p,CS+,late,24,0.45869839721115446
healthy,retrieval,A32p,CS+,late,25,0.05320452698177971
healthy,retrieval,A32p,CS+,late,26,0.00374867317882562
healthy,retrieval,A24cd,CS+,late,1,0.11052290657582553
healthy,retrieval,A24cd,CS+,late,2,0.09380332611561576
healthy,retrieval,A24cd,CS+,late,3,0.07380254437793418
healthy,retrieval,A24cd,CS+,late,4,0.052621871255638074
healthy,retrieval,A24cd,CS+,late,5,0.14697070775540708
healthy,retrieval,A24cd,CS+,late,6,0.14614028403356827
healthy,retrieval,A24cd,CS+,late,7,0.14128370325208903
healthy,retrieval,A24cd,CS+,late,8,0.860710085889982
healthy,retrieval,A24cd,CS+,late,9,0.0147189638389085
healthy,retrieval,A24cd,CS+,late,10,0.6267273991629466
healthy,retrieval,A24cd,CS+,late,12,-0.29664063718895256
healthy,retrieval,A24cd,CS+,late,13,0.44471424627628825
healthy,retrieval,A24cd,CS+,late,14,-0.3519988214189418
healthy,retrieval,A24cd,CS+,late,15,0.04407620268626449
healthy,retrieval,A24cd,CS+,late,16,0.5880442033010795
healthy,retrieval,A24cd,CS+,late,17,0.27810378293437593
healthy,retrieval,A24cd,CS+,late,18,0.04030488753197122
healthy,retrieval,A24cd,CS+,late,19,0.24891438861468154
healthy,retrieval,A24cd,CS+,late,21,0.2605864539254576
healthy,retrieval,A24cd,CS+,late,23,0.023662278075917878
healthy,retrieval,A24cd,CS+,late,24,0.09734833729067967
healthy,retrieval,A24cd,CS+,late,25,0.038919515985489095
healthy,retrieval,A24cd,CS+,late,26,0.011954836369105215
healthy,retrieval,A24rv,CS+,late,1,0.023377136630779685
healthy,retrieval,A24rv,CS+,late,2,0.022963342722219678
healthy,retrieval,A24rv,CS+,late,3,0.041756613827983693
healthy,retrieval,A24rv,CS+,late,4,0.03787677490117078
healthy,retrieval,A24rv,CS+,late,5,0.008821106023468467
healthy,retrieval,A24rv,CS+,late,6,0.02309243074722523
healthy,retrieval,A24rv,CS+,late,7,0.01941896417545438
healthy,retrieval,A24rv,CS+,late,8,0.037718033798350564
healthy,retrieval,A24rv,CS+,late,9,0.09887148249239394
healthy,retrieval,A24rv,CS+,late,10,0.013898942573673233
healthy,retrieval,A24rv,CS+,late,12,-0.033537296913030694
healthy,retrieval,A24rv,CS+,late,13,0.1138570183049212
healthy,retrieval,A24rv,CS+,late,14,0.13630636908060076
healthy,retrieval,A24rv,CS+,late,15,0.002316911158330185
healthy,retrieval,A24rv,CS+,late,16,0.09457628787332978
healthy,retrieval,A24rv,CS+,late,17,0.10497386311754178
healthy,retrieval,A24rv,CS+,late,18,0.018226779412018147
healthy,retrieval,A24rv,CS+,late,19,0.22983535533727087
healthy,retrieval,A24rv,CS+,late,21,0.05217273643331453
healthy,retrieval,A24rv,CS+,late,23,0.11514750343197587
healthy,retrieval,A24rv,CS+,late,24,0.014419255788156286
healthy,retrieval,A24rv,CS+,late,25,-0.0361019056761909
healthy,retrieval,A24rv,CS+,late,26,-0.0039906759935486175
healthy,retrieval,A14m,CS+,late,1,0.021697515977166158
healthy,retrieval,A14m,CS+,late,2,0.0418384051962343
healthy,retrieval,A14m,CS+,late,3,-0.03186992580341915
healthy,retrieval,A14m,CS+,late,4,0.2563985011054839
healthy,retrieval,A14m,CS+,late,5,0.08765560672155348
healthy,retrieval,A14m,CS+,late,6,0.3239643332193088
healthy,retrieval,A14m,CS+,late,7,0.008967681287607292
healthy,retrieval,A14m,CS+,late,8,0.10496694239920323
healthy,retrieval,A14m,CS+,late,9,-0.04278117971706284
healthy,retrieval,A14m,CS+,late,10,0.3991566312789798
healthy,retrieval,A14m,CS+,late,12,0.14439287671383216
healthy,retrieval,A14m,CS+,late,13,0.5395541890410711
healthy,retrieval,A14m,CS+,late,14,0.5489543334599816
healthy,retrieval,A14m,CS+,late,15,0.304566596470777
healthy,retrieval,A14m,CS+,late,16,0.3902426658791094
healthy,retrieval,A14m,CS+,late,17,0.6866144469171722
healthy,retrieval,A14m,CS+,late,18,0.06614781866318428
healthy,retrieval,A14m,CS+,late,19,0.30056238326455564
healthy,retrieval,A14m,CS+,late,21,0.09236586815519145
healthy,retrieval,A14m,CS+,late,23,0.28901845124865844
healthy,retrieval,A14m,CS+,late,24,0.3610517823462173
healthy,retrieval,A14m,CS+,late,25,0.0737612364705501
healthy,retrieval,A14m,CS+,late,26,0.17835603932672817
healthy,retrieval,A11m,CS+,late,1,-0.02367287112053212
healthy,retrieval,A11m,CS+,late,2,0.02401166408851628
healthy,retrieval,A11m,CS+,late,3,-0.0960724377306449
healthy,retrieval,A11m,CS+,late,4,0.02897523171364855
healthy,retrieval,A11m,CS+,late,5,0.0024509876130301067
healthy,retrieval,A11m,CS+,late,6,0.0019088814100352107
healthy,retrieval,A11m,CS+,late,7,0.012220125412377327
healthy,retrieval,A11m,CS+,late,8,0.7377544386356909
healthy,retrieval,A11m,CS+,late,9,0.0048098202553986755
healthy,retrieval,A11m,CS+,late,10,0.18898837252559897
healthy,retrieval,A11m,CS+,late,12,0.06738322398606661
healthy,retrieval,A11m,CS+,late,13,0.6654598982574059
healthy,retrieval,A11m,CS+,late,14,0.3778880838402226
healthy,retrieval,A11m,CS+,late,15,0.27739943380580473
healthy,retrieval,A11m,CS+,late,16,0.3505069381856037
healthy,retrieval,A11m,CS+,late,17,0.21152191580741428
healthy,retrieval,A11m,CS+,late,18,0.03157768683902943
healthy,retrieval,A11m,CS+,late,19,0.382197985975781
healthy,retrieval,A11m,CS+,late,21,0.13388554395870841
healthy,retrieval,A11m,CS+,late,23,0.05333045792894714
healthy,retrieval,A11m,CS+,late,24,-0.20717440558609468
healthy,retrieval,A11m,CS+,late,25,0.020559598007139173
healthy,retrieval,A11m,CS+,late,26,0.14142518176875957
healthy,retrieval,A13,CS+,late,1,0.03471800534761461
healthy,retrieval,A13,CS+,late,2,0.1273728525585333
healthy,retrieval,A13,CS+,late,3,-0.024183226845674602
healthy,retrieval,A13,CS+,late,4,0.020884416001482418
healthy,retrieval,A13,CS+,late,5,-0.0007933397302197914
healthy,retrieval,A13,CS+,late,6,0.40172860805131516
healthy,retrieval,A13,CS+,late,7,0.017309504312039193
healthy,retrieval,A13,CS+,late,8,0.04578392924286465
healthy,retrieval,A13,CS+,late,9,0.16930098142082586
healthy,retrieval,A13,CS+,late,10,-0.0070455027424394835
healthy,retrieval,A13,CS+,late,12,-0.005982600819578394
healthy,retrieval,A13,CS+,late,13,0.09923466197098664
healthy,retrieval,A13,CS+,late,14,0.017430573515115164
healthy,retrieval,A13,CS+,late,15,0.06480802872764187
healthy,retrieval,A13,CS+,late,16,0.22699183745915624
healthy,retrieval,A13,CS+,late,17,0.017091850145437685
healthy,retrieval,A13,CS+,late,18,0.03975233193481767
healthy,retrieval,A13,CS+,late,19,0.39399648983183977
healthy,retrieval,A13,CS+,late,21,-0.012279453595023922
healthy,retrieval,A13,CS+,late,23,0.029140953953577655
healthy,retrieval,A13,CS+,late,24,-0.022021994337369146
healthy,retrieval,A13,CS+,late,25,-0.001774243314406932
healthy,retrieval,A13,CS+,late,26,0.208665270542157
healthy,retrieval,A10m,CS+,late,1,0.06943193140666283
healthy,retrieval,A10m,CS+,late,2,0.1764356725729351
healthy,retrieval,A10m,CS+,late,3,0.01584103199260689
healthy,retrieval,A10m,CS+,late,4,0.38773172177692783
healthy,retrieval,A10m,CS+,late,5,-0.00046516204328046144
healthy,retrieval,A10m,CS+,late,6,-0.0589579230019468
healthy,retrieval,A10m,CS+,late,7,0.026154224987974047
healthy,retrieval,A10m,CS+,late,8,0.10151423690896683
healthy,retrieval,A10m,CS+,late,9,-0.07639682759127958
healthy,retrieval,A10m,CS+,late,10,0.31473121055032166
healthy,retrieval,A10m,CS+,late,12,0.040179815513401475
healthy,retrieval,A10m,CS+,late,13,0.8083224182548707
healthy,retrieval,A10m,CS+,late,14,0.7663234430051149
healthy,retrieval,A10m,CS+,late,15,0.13486508469751632
healthy,retrieval,A10m,CS+,late,16,0.27260625935675964
healthy,retrieval,A10m,CS+,late,17,0.2999575826651979
healthy,retrieval,A10m,CS+,late,18,0.036738706613611755
healthy,retrieval,A10m,CS+,late,19,0.40952562729328207
healthy,retrieval,A10m,CS+,late,21,0.09663449242684517
healthy,retrieval,A10m,CS+,late,23,0.33290457882826074
healthy,retrieval,A10m,CS+,late,24,0.6801520320462748
healthy,retrieval,A10m,CS+,late,25,0.06658846021415586
