subject,encode_phase,condition,source_memory,run,effect,pe
110,acquisition,CSp,baseline,3,Condition,"[86.20945739746094 179.351318359375 171.84808349609375 100.39705657958984
 94.61115264892578 39.903099060058594 35.145652770996094]"
110,acquisition,CSp,baseline,3,Condition_Response,[-330.61614990234375]
110,acquisition,CSp,acquisition,1,Response,[57.719825744628906 35.62843704223633 75.64071655273438 3.216813087463379]
110,acquisition,CSp,acquisition,1,Condition,"[110.89466094970703 244.9393310546875 205.76785278320312 96.8787612915039
 71.03910827636719 101.5047378540039 112.08880615234375]"
110,acquisition,CSp,acquisition,1,Condition_Response,[228.66236877441406]
110,acquisition,CSp,acquisition,2,Response,"[50.4190559387207 -43.041038513183594 14.804852485656738
 12.308183670043945]"
110,acquisition,CSp,acquisition,2,Condition,"[92.66170501708984 211.62745666503906 222.1626739501953 95.15364837646484
 60.33162307739258 96.84492492675781 -25.41718864440918]"
110,acquisition,CSp,acquisition,2,Condition_Response,[78.8277359008789]
110,acquisition,CSp,acquisition,3,Response,"[90.68910217285156 -12.975911140441895 74.94075775146484
 -58.10736846923828]"
110,acquisition,CSp,acquisition,3,Condition,"[60.054771423339844 144.7024688720703 235.6356964111328 66.62664031982422
 3.758648157119751 40.30256271362305 141.6414794921875]"
110,acquisition,CSp,acquisition,3,Condition_Response,[229.81871032714844]
110,acquisition,CSp,extinction,1,Response,"[-247.9049072265625 -115.81797790527344 15.826470375061035
 19.98759651184082]"
110,acquisition,CSp,extinction,1,Condition,"[10.621129035949707 121.79765319824219 82.87720489501953 88.75157928466797
 110.6795654296875 45.952144622802734 -111.21810913085938]"
110,acquisition,CSp,extinction,1,Condition_Response,[39.249107360839844]
110,acquisition,CSp,extinction,2,Response,[-17.52924346923828 17.00279998779297 9.995205879211426 47.02865982055664]
110,acquisition,CSp,extinction,2,Condition,"[66.62156677246094 133.59303283691406 182.0748291015625 83.81562805175781
 57.38258743286133 77.61040496826172 13.190122604370117]"
110,acquisition,CSp,extinction,2,Condition_Response,[-98.98577880859375]
110,acquisition,CSp,extinction,3,Response,"[-199.08883666992188 -74.07540130615234 13.536191940307617
 -13.121777534484863]"
110,acquisition,CSp,extinction,3,Condition,"[-42.75483322143555 61.06007385253906 107.84657287597656 34.7684440612793
 -15.182165145874023 14.7727632522583 -3.2411949634552]"
110,acquisition,CSp,extinction,3,Condition_Response,[-295.2160339355469]
110,acquisition,CSm,baseline,1,Response,
110,acquisition,CSm,baseline,1,Condition,
110,acquisition,CSm,baseline,1,Condition_Response,
110,acquisition,CSm,baseline,2,Response,"[-133.9071807861328 -23.109418869018555 -54.43079376220703
 0.4136955440044403]"
110,acquisition,CSm,baseline,2,Condition,"[-39.82155227661133 57.16960144042969 61.143924713134766 53.99666213989258
 26.025049209594727 57.11946487426758 -24.674650192260742]"
110,acquisition,CSm,baseline,2,Condition_Response,[-147.51214599609375]
110,acquisition,CSm,baseline,3,Response,[-4.308555603027344 -39.18000030517578 20.388671875 16.698095321655273]
110,acquisition,CSm,baseline,3,Condition,"[41.816864013671875 210.528564453125 119.89749145507812 56.699092864990234
 -1.183576226234436 65.07341003417969 4.248310089111328]"
110,acquisition,CSm,baseline,3,Condition_Response,[91.11744689941406]
110,acquisition,CSm,acquisition,1,Response,"[170.68142700195312 105.98731231689453 72.31163787841797
 45.091339111328125]"
110,acquisition,CSm,acquisition,1,Condition,"[198.3336944580078 304.8074951171875 348.0229797363281 122.96456909179688
 124.85515594482422 180.8896942138672 52.83445358276367]"
110,acquisition,CSm,acquisition,1,Condition_Response,[177.96119689941406]
110,acquisition,CSm,acquisition,2,Response,"[18.276748657226562 -17.130781173706055 120.26390838623047
 20.972341537475586]"
110,acquisition,CSm,acquisition,2,Condition,"[137.37208557128906 268.19500732421875 243.90274047851562
 104.41399383544922 113.80748748779297 111.57488250732422 139.25830078125]"
110,acquisition,CSm,acquisition,2,Condition_Response,[9.597626686096191]
110,acquisition,CSm,acquisition,3,Response,[39.480262756347656 23.56885528564453 32.20274353027344 -25.12265396118164]
110,acquisition,CSm,acquisition,3,Condition,"[39.25053787231445 161.9116973876953 173.11346435546875 81.87979125976562
 -24.014467239379883 98.523681640625 111.40074157714844]"
110,acquisition,CSm,acquisition,3,Condition_Response,[2.702094078063965]
110,acquisition,CSm,extinction,1,Response,[98.37967681884766 28.80093002319336 108.91001892089844 54.72573471069336]
110,acquisition,CSm,extinction,1,Condition,"[152.9881134033203 331.3237609863281 273.8453063964844 94.89057159423828
 93.95390319824219 168.8040008544922 130.4352264404297]"
110,acquisition,CSm,extinction,1,Condition_Response,[396.46563720703125]
110,acquisition,CSm,extinction,2,Response,"[-32.93907928466797 -5.439803600311279 104.22079467773438
 -3.943831443786621]"
110,acquisition,CSm,extinction,2,Condition,"[39.05156326293945 92.53156280517578 137.10546875 63.04170608520508
 7.17689323425293 79.07050323486328 -24.237791061401367]"
110,acquisition,CSm,extinction,2,Condition_Response,[-62.692264556884766]
110,acquisition,CSm,extinction,3,Response,[70.30622863769531 16.213115692138672 20.0384464263916 -7.92951774597168]
110,acquisition,CSm,extinction,3,Condition,"[99.22459411621094 238.01222229003906 279.9053649902344 87.31861877441406
 53.94184494018555 88.8551025390625 102.68448638916016]"
110,acquisition,CSm,extinction,3,Condition_Response,[232.4491729736328]
110,extinction,CSp,baseline,1,Response,[59.30713653564453 25.099773406982422 150.37538146972656 28.31433868408203]
110,extinction,CSp,baseline,1,Condition,"[214.29458618164062 511.1840515136719 297.82232666015625
 136.48179626464844 160.0293426513672 147.2359161376953 191.2367706298828]"
110,extinction,CSp,baseline,1,Condition_Response,[301.69647216796875]
110,extinction,CSp,baseline,2,Response,[37.41769790649414 16.924528121948242 55.305747985839844 32.92243957519531]
110,extinction,CSp,baseline,2,Condition,"[80.10281372070312 150.45297241210938 174.7950897216797 72.1118392944336
 22.813865661621094 89.9205093383789 98.03579711914062]"
110,extinction,CSp,baseline,2,Condition_Response,[118.22053527832031]
110,extinction,CSp,baseline,3,Response,"[-29.107173919677734 62.8651237487793 49.88881301879883
 -40.539512634277344]"
110,extinction,CSp,baseline,3,Condition,"[59.601478576660156 227.29232788085938 242.2509002685547
 109.22697448730469 154.4469451904297 88.2623519897461 11.932184219360352]"
110,extinction,CSp,baseline,3,Condition_Response,[-157.16009521484375]
110,extinction,CSp,acquisition,1,Response,"[8.93391227722168 0.036015067249536514 53.224300384521484
 50.65834045410156]"
110,extinction,CSp,acquisition,1,Condition,"[86.7904052734375 251.31356811523438 225.90478515625 61.8974609375
 42.75312423706055 111.61712646484375 93.788330078125]"
110,extinction,CSp,acquisition,1,Condition_Response,[220.82809448242188]
110,extinction,CSp,acquisition,2,Response,[15.970760345458984 9.8965482711792 65.89969635009766 18.36067771911621]
110,extinction,CSp,acquisition,2,Condition,"[71.93864440917969 180.4130859375 162.4544219970703 71.39875030517578
 82.0103988647461 58.6298828125 97.4032974243164]"
110,extinction,CSp,acquisition,2,Condition_Response,[0.7775538563728333]
110,extinction,CSp,acquisition,3,Response,"[-184.87167358398438 -68.27154541015625 -15.125943183898926
 -34.99091720581055]"
110,extinction,CSp,acquisition,3,Condition,"[-11.128034591674805 118.76677703857422 134.7406463623047
 51.68340301513672 -20.5100040435791 19.921478271484375 -70.13671875]"
110,extinction,CSp,acquisition,3,Condition_Response,[-48.5202522277832]
110,extinction,CSp,extinction,1,Response,[83.14073944091797 -8.610997200012207 95.70600128173828 13.495339393615723]
110,extinction,CSp,extinction,1,Condition,"[127.02446746826172 322.05914306640625 259.6704406738281
 138.02703857421875 111.7101058959961 117.4617919921875 147.74234008789062]"
110,extinction,CSp,extinction,1,Condition_Response,[226.8373260498047]
110,extinction,CSp,extinction,2,Response,"[24.817733764648438 32.87508010864258 107.22949981689453
 -52.60590744018555]"
110,extinction,CSp,extinction,2,Condition,"[105.98493194580078 318.8203430175781 266.4741516113281 109.45863342285156
 137.30023193359375 128.4166259765625 129.49212646484375]"
110,extinction,CSp,extinction,2,Condition_Response,[104.63568115234375]
110,extinction,CSp,extinction,3,Response,[14.06473445892334 61.4893913269043 63.75913619995117 -24.159557342529297]
110,extinction,CSp,extinction,3,Condition,"[80.8493423461914 177.55908203125 239.8452606201172 79.08108520507812
 99.94628143310547 87.2513656616211 48.11388397216797]"
110,extinction,CSp,extinction,3,Condition_Response,[-117.96343231201172]
110,extinction,CSm,baseline,1,Response,"[17.365337371826172 -24.570554733276367 28.310144424438477
 15.020848274230957]"
110,extinction,CSm,baseline,1,Condition,"[97.25985717773438 278.0041198730469 242.02236938476562 112.94203186035156
 62.79889678955078 149.3676300048828 23.353839874267578]"
110,extinction,CSm,baseline,1,Condition_Response,[205.2604522705078]
110,extinction,CSm,baseline,2,Response,[108.3643569946289 -4.447728157043457 135.90028381347656 45.19746780395508]
110,extinction,CSm,baseline,2,Condition,"[173.3518524169922 364.12750244140625 303.74774169921875 66.48670196533203
 136.3482208251953 97.94168090820312 140.43780517578125]"
110,extinction,CSm,baseline,2,Condition_Response,[215.22491455078125]
110,extinction,CSm,baseline,3,Response,[-120.25263977050781 60.3905029296875 37.9746208190918 -3.939882755279541]
110,extinction,CSm,baseline,3,Condition,"[57.82376480102539 223.0643310546875 210.3307342529297 64.09153747558594
 84.72415161132812 86.89129638671875 86.1856460571289]"
110,extinction,CSm,baseline,3,Condition_Response,[-187.349365234375]
110,extinction,CSm,acquisition,1,Response,
110,extinction,CSm,acquisition,1,Condition,
110,extinction,CSm,acquisition,1,Condition_Response,
110,extinction,CSm,acquisition,2,Response,"[-59.506935119628906 -32.31262969970703 53.54399871826172
 -6.157827377319336]"
110,extinction,CSm,acquisition,2,Condition,"[70.41118621826172 296.902099609375 166.69277954101562 85.91566467285156
 78.40853881835938 89.6412124633789 35.149169921875]"
110,extinction,CSm,acquisition,2,Condition_Response,[-97.5140151977539]
110,extinction,CSm,acquisition,3,Response,"[-68.16841888427734 79.16146087646484 -103.55651092529297
 -76.31158447265625]"
110,extinction,CSm,acquisition,3,Condition,"[-81.98921966552734 -220.7389678955078 -37.37169647216797
 37.636695861816406 -84.98825073242188 -3.536040782928467
 -234.59378051757812]"
110,extinction,CSm,acquisition,3,Condition_Response,[-935.1531982421875]
110,extinction,CSm,extinction,1,Response,[62.378055572509766 49.799129486083984 96.39435577392578 57.62748336791992]
110,extinction,CSm,extinction,1,Condition,"[118.18218994140625 279.829345703125 232.06805419921875 89.57059478759766
 63.554771423339844 116.20191192626953 98.62919616699219]"
110,extinction,CSm,extinction,1,Condition_Response,[244.46897888183594]
110,extinction,CSm,extinction,2,Response,"[101.49686431884766 12.914787292480469 122.89186096191406
 30.392269134521484]"
110,extinction,CSm,extinction,2,Condition,"[98.21481323242188 294.61822509765625 245.6979522705078 83.21337890625
 74.06085205078125 136.08013916015625 158.4931182861328]"
110,extinction,CSm,extinction,2,Condition_Response,[140.12985229492188]
110,extinction,CSm,extinction,3,Response,"[-200.68801879882812 -46.75994873046875 6.43910026550293
 -46.53669738769531]"
110,extinction,CSm,extinction,3,Condition,"[46.55232620239258 119.44520568847656 163.79212951660156 45.49650955200195
 -6.351461410522461 40.61564254760742 24.52762222290039]"
110,extinction,CSm,extinction,3,Condition_Response,[-208.97030639648438]
111,baseline,CSp,baseline,1,Response,[115.50945281982422 85.89562225341797 96.45331573486328 336.21673583984375]
111,baseline,CSp,baseline,1,Condition,"[210.8394775390625 194.86691284179688 315.77679443359375
 51.033653259277344 154.77528381347656 58.54149627685547 193.3257598876953]"
111,baseline,CSp,baseline,1,Condition_Response,[144.56033325195312]
111,baseline,CSp,baseline,2,Response,[-83.21269226074219 -27.396894454956055 38.9492073059082 53.02389144897461]
111,baseline,CSp,baseline,2,Condition,"[21.51346778869629 -68.18567657470703 169.01841735839844
 -6.446532726287842 122.82317352294922 5.084386348724365
 -107.1915283203125]"
111,baseline,CSp,baseline,2,Condition_Response,[141.49526977539062]
111,baseline,CSp,baseline,3,Response,"[90.83677673339844 1.9641344547271729 11.113824844360352
 -2.023054599761963]"
111,baseline,CSp,baseline,3,Condition,"[125.04277801513672 -46.62435531616211 235.72547912597656
 68.93518829345703 -66.33221435546875 26.628116607666016 6.235898494720459]"
111,baseline,CSp,baseline,3,Condition_Response,[9.444634437561035]
111,baseline,CSp,acquisition,1,Response,"[-2.269460439682007 -15.009292602539062 48.21077346801758
 62.086761474609375]"
111,baseline,CSp,acquisition,1,Condition,"[72.74449157714844 -31.406526565551758 112.36603546142578
 8.023207664489746 59.751548767089844 -10.79073429107666
 11.362370491027832]"
111,baseline,CSp,acquisition,1,Condition_Response,[65.06236267089844]
111,baseline,CSp,acquisition,2,Response,[6.273294448852539 17.66948890686035 46.51862716674805 116.16764831542969]
111,baseline,CSp,acquisition,2,Condition,"[134.56167602539062 25.65318489074707 211.75250244140625 69.49171447753906
 63.730018615722656 50.56133270263672 40.83726501464844]"
111,baseline,CSp,acquisition,2,Condition_Response,[-21.17073631286621]
111,baseline,CSp,acquisition,3,Response,[92.41812896728516 15.103021621704102 58.836673736572266 89.64131164550781]
111,baseline,CSp,acquisition,3,Condition,"[217.528564453125 140.72525024414062 365.565673828125 64.75582122802734
 41.506168365478516 59.060150146484375 55.732418060302734]"
111,baseline,CSp,acquisition,3,Condition_Response,[146.08653259277344]
111,baseline,CSp,extinction,1,Response,
111,baseline,CSp,extinction,1,Condition,
111,baseline,CSp,extinction,1,Condition_Response,
111,baseline,CSp,extinction,2,Response,
111,baseline,CSp,extinction,2,Condition,
111,baseline,CSp,extinction,2,Condition_Response,
111,baseline,CSp,extinction,3,Response,"[-86.23916625976562 -130.29013061523438 142.10623168945312
 -212.46951293945312]"
111,baseline,CSp,extinction,3,Condition,"[-27.631946563720703 -178.0850372314453 18.0194091796875
 25.689077377319336 28.84170150756836 10.418695449829102
 35.334014892578125]"
111,baseline,CSp,extinction,3,Condition_Response,[55.270931243896484]
111,baseline,CSm,baseline,1,Response,"[-1.8400479555130005 43.78390884399414 21.793668746948242
 97.22813415527344]"
111,baseline,CSm,baseline,1,Condition,"[39.282718658447266 -92.21299743652344 103.81376647949219
 18.41766929626465 17.21869659423828 34.6505241394043 -77.30000305175781]"
111,baseline,CSm,baseline,1,Condition_Response,[3.677330255508423]
111,baseline,CSm,baseline,2,Response,"[-52.047550201416016 -131.04408264160156 -112.58867645263672
 -91.3072738647461]"
111,baseline,CSm,baseline,2,Condition,"[-115.28449249267578 -262.226806640625 -66.06621551513672
 16.08396339416504 -216.7089080810547 -18.100202560424805
 -187.48899841308594]"
111,baseline,CSm,baseline,2,Condition_Response,[-234.26795959472656]
111,baseline,CSm,baseline,3,Response,"[16.261945724487305 -127.47672271728516 -37.04932403564453
 -78.35237884521484]"
111,baseline,CSm,baseline,3,Condition,"[40.3518180847168 -124.5438232421875 90.18425750732422 4.489507675170898
 -81.14927673339844 -5.728503704071045 -3.0397863388061523]"
111,baseline,CSm,baseline,3,Condition_Response,[-63.966644287109375]
111,baseline,CSm,acquisition,1,Response,
111,baseline,CSm,acquisition,1,Condition,
111,baseline,CSm,acquisition,1,Condition_Response,
111,baseline,CSm,acquisition,2,Response,
