subject,trial_type,encode_phase,response,CSp_trial,CSm_trial
118,CS-,acquisition,MN,,4.0
118,CS+,acquisition,DO,10.0,
118,CS-,acquisition,DN,,7.0
118,CS+,baseline,MN,6.0,
118,CS-,baseline,MN,,2.0
118,CS+,baseline,DO,23.0,
118,CS-,baseline,MO,,8.0
118,CS-,acquisition,MN,,8.0
118,CS-,extinction,MN,,7.0
118,CS+,acquisition,MN,19.0,
118,CS+,extinction,DN,14.0,
118,CS-,extinction,MO,,4.0
118,CS+,extinction,MN,10.0,
118,CS+,baseline,DO,16.0,
118,CS+,extinction,DO,8.0,
118,CS+,acquisition,MO,9.0,
118,CS+,acquisition,DO,23.0,
118,CS+,baseline,MN,5.0,
118,CS-,acquisition,MO,,2.0
118,CS-,extinction,MN,,5.0
118,CS-,baseline,MO,,5.0
118,CS+,extinction,MO,24.0,
118,CS-,extinction,DO,,14.0
118,CS-,baseline,MN,,15.0
118,CS-,acquisition,DO,,13.0
118,CS-,acquisition,MO,,16.0
118,CS+,baseline,MO,14.0,
118,CS+,acquisition,MO,20.0,
118,CS-,baseline,MN,,1.0
118,CS-,extinction,DN,,18.0
118,CS-,acquisition,MN,,3.0
118,CS+,extinction,MN,13.0,
118,CS+,baseline,MO,4.0,
118,CS+,acquisition,DO,8.0,
118,CS-,extinction,MN,,1.0
118,CS+,extinction,MO,15.0,
118,CS-,baseline,MN,,12.0
118,CS-,extinction,MO,,23.0
118,CS-,acquisition,MN,,5.0
118,CS+,extinction,MN,7.0,
118,CS+,acquisition,DO,22.0,
118,CS+,baseline,MO,18.0,
118,CS-,baseline,DN,,24.0
118,CS+,acquisition,MN,12.0,
118,CS-,extinction,DN,,22.0
118,CS+,extinction,DN,20.0,
118,CS-,baseline,MO,,17.0
118,CS+,baseline,MN,1.0,
118,CS-,acquisition,MO,,1.0
118,CS+,extinction,MO,18.0,
118,CS-,extinction,MN,,3.0
118,CS+,baseline,DO,15.0,
118,CS-,baseline,DN,,23.0
118,CS+,baseline,DO,13.0,
118,CS-,acquisition,DO,,24.0
118,CS+,extinction,DN,9.0,
118,CS+,acquisition,MO,15.0,
118,CS-,extinction,,,16.0
118,CS+,acquisition,DN,24.0,
118,CS-,acquisition,MO,,18.0
118,CS-,baseline,DN,,9.0
120,CS-,baseline,DO,,3.0
120,CS+,acquisition,DO,18.0,
120,CS-,extinction,MN,,23.0
120,CS-,acquisition,MO,,23.0
120,CS-,acquisition,DO,,18.0
120,CS+,extinction,DO,16.0,
120,CS+,acquisition,DO,6.0,
120,CS-,baseline,DO,,6.0
120,CS-,extinction,DO,,14.0
120,CS+,baseline,DO,24.0,
120,CS+,extinction,DO,21.0,
120,CS+,baseline,DO,4.0,
120,CS-,baseline,DO,,17.0
120,CS-,extinction,,,22.0
120,CS-,extinction,DO,,16.0
120,CS+,baseline,DO,8.0,
120,CS+,extinction,DO,5.0,
120,CS-,acquisition,DO,,13.0
120,CS-,baseline,DO,,8.0
120,CS-,acquisition,MO,,14.0
120,CS+,acquisition,DO,1.0,
120,CS+,baseline,DO,10.0,
120,CS+,acquisition,DO,5.0,
120,CS+,extinction,MO,12.0,
120,CS+,acquisition,DO,9.0,
120,CS+,extinction,,24.0,
120,CS-,acquisition,MO,,11.0
120,CS+,extinction,MO,19.0,
120,CS-,baseline,DO,,21.0
120,CS-,extinction,MO,,21.0
120,CS+,baseline,DO,1.0,
120,CS-,acquisition,MN,,3.0
120,CS-,extinction,DO,,12.0
120,CS-,baseline,DO,,1.0
120,CS+,baseline,DO,14.0,
120,CS+,acquisition,DO,22.0,
120,CS-,acquisition,MN,,21.0
120,CS+,extinction,DO,8.0,
120,CS+,acquisition,DO,4.0,
120,CS-,baseline,,,14.0
120,CS+,extinction,MN,13.0,
120,CS+,baseline,DO,9.0,
120,CS+,baseline,DO,15.0,
120,CS-,extinction,DO,,7.0
120,CS-,acquisition,DO,,22.0
120,CS-,extinction,DO,,19.0
120,CS-,baseline,,,12.0
120,CS+,acquisition,DO,21.0,
120,CS+,extinction,DO,7.0,
120,CS-,baseline,,,19.0
120,CS-,acquisition,DN,,19.0
120,CS+,extinction,MN,17.0,
120,CS-,acquisition,MO,,15.0
120,CS-,extinction,DO,,8.0
120,CS+,acquisition,DO,15.0,
120,CS+,baseline,DO,5.0,
120,CS+,baseline,DO,7.0,
120,CS-,baseline,DO,,7.0
120,CS-,extinction,DO,,3.0
120,CS+,acquisition,DO,13.0,
120,CS-,extinction,MN,,17.0
120,CS-,acquisition,MO,,1.0
120,CS-,acquisition,DO,,5.0
120,CS+,baseline,MO,3.0,
120,CS+,extinction,DO,15.0,
120,CS-,extinction,DO,,5.0
120,CS-,baseline,DO,,4.0
120,CS+,extinction,,23.0,
120,CS+,baseline,DO,22.0,
120,CS+,acquisition,,14.0,
120,CS+,acquisition,DO,8.0,
120,CS-,baseline,DO,,23.0
120,CS-,baseline,DO,,24.0
120,CS-,acquisition,DO,,7.0
120,CS+,baseline,MO,11.0,
120,CS-,acquisition,DO,,8.0
120,CS+,baseline,DO,17.0,
120,CS+,acquisition,DO,12.0,
120,CS+,acquisition,DO,10.0,
120,CS+,extinction,DO,2.0,
120,CS-,extinction,MO,,6.0
120,CS-,baseline,DO,,16.0
120,CS+,extinction,DO,22.0,
120,CS-,extinction,DO,,4.0
120,CS+,extinction,DO,4.0,
120,CS-,baseline,MN,,9.0
120,CS-,extinction,MO,,2.0
120,CS+,baseline,DO,18.0,
120,CS+,extinction,DO,1.0,
120,CS+,baseline,,16.0,
120,CS+,acquisition,DO,19.0,
120,CS-,acquisition,MN,,17.0
120,CS-,extinction,DO,,9.0
120,CS-,acquisition,DO,,12.0
120,CS-,baseline,MN,,11.0
120,CS+,acquisition,MN,24.0,
120,CS-,baseline,MO,,15.0
120,CS-,extinction,MN,,10.0
120,CS-,baseline,DO,,20.0
120,CS-,acquisition,MO,,4.0
120,CS+,extinction,DO,14.0,
120,CS+,acquisition,MO,7.0,
120,CS+,baseline,DO,6.0,
120,CS+,extinction,DO,3.0,
120,CS-,acquisition,,,24.0
120,CS-,extinction,DO,,24.0
120,CS+,baseline,DO,21.0,
120,CS+,acquisition,MO,11.0,
120,CS-,baseline,MN,,13.0
120,CS+,extinction,MN,6.0,
120,CS+,extinction,,20.0,
120,CS-,extinction,MO,,1.0
120,CS+,baseline,,19.0,
120,CS-,acquisition,,,9.0
120,CS-,extinction,,,18.0
120,CS-,baseline,,,18.0
120,CS+,acquisition,DO,2.0,
120,CS-,acquisition,DN,,10.0
120,CS+,acquisition,,16.0,
120,CS+,baseline,,20.0,
120,CS+,baseline,,2.0,
120,CS-,baseline,,,22.0
120,CS-,extinction,,,15.0
120,CS+,baseline,,23.0,
120,CS+,acquisition,,17.0,
120,CS-,acquisition,,,6.0
120,CS+,extinction,,11.0,
120,CS-,baseline,,,10.0
120,CS+,acquisition,,20.0,
120,CS+,extinction,,10.0,
120,CS-,acquisition,,,2.0
120,CS-,extinction,,,11.0
120,CS-,baseline,,,5.0
120,CS-,extinction,,,20.0
120,CS-,extinction,,,13.0
120,CS+,acquisition,,3.0,
120,CS+,extinction,,18.0,
120,CS-,acquisition,DO,,16.0
120,CS+,acquisition,,23.0,
120,CS-,acquisition,MO,,20.0
120,CS+,baseline,DO,13.0,
120,CS+,extinction,MN,9.0,
120,CS+,baseline,DO,12.0,
120,CS-,baseline,DO,,2.0
121,CS+,baseline,DN,19.0,
121,CS-,acquisition,DO,,16.0
121,CS-,extinction,DO,,12.0
121,CS+,extinction,DO,6.0,
121,CS+,baseline,DO,16.0,
121,CS-,baseline,DO,,17.0
121,CS+,acquisition,DO,13.0,
121,CS-,acquisition,DO,,18.0
121,CS+,acquisition,DO,20.0,
121,CS-,extinction,DN,,15.0
121,CS+,extinction,DO,10.0,
121,CS-,baseline,DO,,12.0
121,CS+,acquisition,DO,16.0,
121,CS+,extinction,DO,21.0,
121,CS+,extinction,DN,5.0,
121,CS-,baseline,,,16.0
121,CS-,acquisition,DN,,10.0
121,CS-,baseline,DN,,4.0
121,CS+,acquisition,DO,9.0,
121,CS-,acquisition,DO,,11.0
121,CS-,extinction,DN,,10.0
121,CS+,baseline,DN,15.0,
121,CS+,baseline,DN,14.0,
121,CS-,extinction,DN,,16.0
121,CS-,baseline,DO,,18.0
121,CS+,acquisition,DO,1.0,
121,CS+,baseline,DN,7.0,
121,CS+,extinction,DO,16.0,
121,CS-,extinction,DO,,6.0
121,CS-,extinction,DO,,5.0
121,CS+,baseline,DO,22.0,
121,CS+,acquisition,DO,11.0,
121,CS+,extinction,DN,18.0,
121,CS-,acquisition,DO,,9.0
121,CS-,baseline,DO,,2.0
121,CS-,acquisition,DO,,17.0
121,CS+,baseline,DN,2.0,
121,CS+,acquisition,DO,6.0,
121,CS-,extinction,DO,,9.0
121,CS+,extinction,DO,13.0,
121,CS+,acquisition,DO,8.0,
121,CS+,baseline,DO,6.0,
121,CS-,acquisition,DO,,20.0
121,CS-,acquisition,DO,,7.0
121,CS-,extinction,DO,,21.0
121,CS-,baseline,MO,,21.0
121,CS+,extinction,DO,20.0,
121,CS-,baseline,MO,,5.0
121,CS-,baseline,DN,,1.0
121,CS-,acquisition,DO,,4.0
121,CS+,acquisition,DO,2.0,
121,CS-,extinction,DO,,14.0
121,CS-,baseline,DO,,11.0
121,CS+,extinction,DO,11.0,
121,CS+,extinction,DO,19.0,
121,CS-,acquisition,DO,,22.0
121,CS+,baseline,MO,13.0,
121,CS+,acquisition,DO,18.0,
121,CS+,baseline,DO,8.0,
121,CS-,extinction,DN,,7.0
121,CS+,baseline,DN,24.0,
121,CS-,baseline,DO,,14.0
121,CS-,extinction,DN,,4.0
121,CS-,baseline,DN,,10.0
121,CS-,extinction,DN,,17.0
121,CS-,acquisition,DO,,14.0
121,CS+,extinction,DO,14.0,
121,CS+,acquisition,DO,3.0,
121,CS+,acquisition,DO,17.0,
121,CS-,acquisition,DO,,5.0
121,CS+,baseline,DO,3.0,
121,CS+,extinction,DO,22.0,
121,CS-,acquisition,DO,,24.0
121,CS+,extinction,DO,1.0,
121,CS-,extinction,DN,,2.0
121,CS-,acquisition,DO,,8.0
121,CS+,baseline,DN,18.0,
121,CS-,baseline,DN,,9.0
121,CS-,baseline,DN,,6.0
121,CS+,extinction,MO,4.0,
121,CS+,acquisition,DO,7.0,
121,CS+,acquisition,DN,5.0,
121,CS-,extinction,DO,,24.0
121,CS+,baseline,DO,1.0,
121,CS-,acquisition,DN,,1.0
121,CS+,extinction,DO,24.0,
121,CS-,extinction,DO,,8.0
121,CS+,acquisition,DO,10.0,
121,CS-,baseline,DO,,15.0
121,CS-,baseline,DO,,22.0
121,CS+,baseline,DO,11.0,
121,CS+,acquisition,DO,22.0,
121,CS+,extinction,DN,3.0,
121,CS-,acquisition,DO,,12.0
121,CS-,extinction,DO,,13.0
121,CS+,baseline,DO,5.0,
121,CS-,acquisition,DO,,6.0
121,CS+,baseline,DO,4.0,
121,CS+,extinction,DO,15.0,
121,CS-,extinction,DN,,20.0
121,CS-,acquisition,DO,,19.0
121,CS+,acquisition,DO,19.0,
121,CS+,extinction,DO,9.0,
121,CS+,baseline,DN,21.0,
121,CS-,extinction,DO,,22.0
121,CS-,baseline,DN,,13.0
121,CS+,acquisition,DO,12.0,
121,CS-,acquisition,DO,,15.0
121,CS+,acquisition,DO,15.0,
121,CS-,extinction,DN,,1.0
121,CS+,acquisition,DO,24.0,
121,CS-,acquisition,DO,,23.0
121,CS-,baseline,DO,,3.0
121,CS+,extinction,DO,7.0,
121,CS-,extinction,DO,,19.0
121,CS+,baseline,DN,23.0,
121,CS-,baseline,DO,,7.0
121,CS-,acquisition,DO,,13.0
121,CS+,extinction,DO,8.0,
121,CS+,baseline,DN,12.0,
121,CS+,baseline,DO,10.0,
121,CS+,extinction,DN,2.0,
121,CS+,baseline,DN,17.0,
121,CS+,acquisition,DO,4.0,
121,CS-,acquisition,DO,,21.0
121,CS-,extinction,DO,,18.0
121,CS+,acquisition,DO,14.0,
121,CS-,baseline,DO,,19.0
121,CS+,extinction,DN,17.0,
121,CS-,extinction,DO,,11.0
121,CS-,acquisition,DO,,3.0
121,CS-,baseline,DN,,24.0
121,CS-,baseline,DN,,23.0
121,CS+,acquisition,DO,21.0,
121,CS-,extinction,DN,,23.0
121,CS-,acquisition,DO,,2.0
121,CS-,baseline,DN,,8.0
121,CS+,extinction,DO,23.0,
121,CS+,acquisition,DO,23.0,
121,CS-,baseline,DO,,20.0
121,CS+,baseline,MO,20.0,
121,CS-,extinction,DO,,3.0
121,CS+,extinction,DO,12.0,
121,CS+,baseline,MO,9.0,
122,CS-,baseline,DO,,18.0
122,CS-,acquisition,MN,,17.0
122,CS-,extinction,DO,,6.0
122,CS+,baseline,DO,14.0,
122,CS+,extinction,DO,17.0,
122,CS-,acquisition,DO,,16.0
122,CS+,acquisition,DO,8.0,
122,CS-,baseline,DO,,3.0
122,CS+,baseline,DO,2.0,
122,CS-,extinction,DN,,19.0
122,CS+,extinction,DO,21.0,
122,CS+,acquisition,DO,10.0,
122,CS-,extinction,DN,,18.0
122,CS-,extinction,MN,,13.0
122,CS-,acquisition,MO,,24.0
122,CS+,acquisition,DO,16.0,
122,CS-,baseline,MN,,9.0
122,CS-,baseline,DO,,16.0
122,CS+,baseline,DO,22.0,
122,CS+,baseline,DO,11.0,
122,CS+,acquisition,DO,24.0,
122,CS-,acquisition,DN,,1.0
122,CS+,extinction,DO,9.0,
122,CS+,extinction,MO,14.0,
122,CS+,extinction,DO,6.0,
122,CS-,acquisition,MN,,22.0
122,CS+,acquisition,DO,1.0,
122,CS-,baseline,DO,,15.0
122,CS+,acquisition,MO,17.0,
122,CS-,extinction,MO,,1.0
122,CS+,baseline,MO,24.0,
122,CS+,extinction,MN,8.0,
122,CS+,baseline,MO,17.0,
122,CS-,extinction,MO,,21.0
122,CS-,acquisition,MN,,6.0
122,CS-,baseline,MN,,11.0
122,CS+,extinction,DO,1.0,
122,CS-,baseline,MO,,24.0
122,CS+,baseline,MO,1.0,
122,CS-,acquisition,DN,,23.0
122,CS-,extinction,MO,,9.0
122,CS+,extinction,MO,19.0,
122,CS+,baseline,DO,23.0,
122,CS-,acquisition,MN,,4.0
122,CS+,acquisition,DO,20.0,
122,CS+,acquisition,DO,9.0,
122,CS-,baseline,DO,,2.0
122,CS-,extinction,MO,,24.0
122,CS-,acquisition,DN,,7.0
122,CS-,baseline,DN,,1.0
122,CS+,baseline,MO,19.0,
122,CS-,extinction,MO,,7.0
122,CS+,extinction,DO,11.0,
122,CS+,extinction,DO,16.0,
122,CS+,acquisition,DO,4.0,
122,CS+,baseline,DO,20.0,
122,CS-,acquisition,MO,,13.0
122,CS-,extinction,DO,,3.0
122,CS-,baseline,MO,,6.0
122,CS+,acquisition,DO,23.0,
122,CS-,acquisition,MO,,21.0
122,CS-,baseline,MN,,12.0
122,CS+,extinction,MO,10.0,
122,CS+,acquisition,DO,6.0,
122,CS+,baseline,DO,13.0,
122,CS-,extinction,MN,,14.0
122,CS+,baseline,DO,16.0,
122,CS-,acquisition,MN,,19.0
122,CS+,extinction,DO,12.0,
122,CS+,acquisition,DO,15.0,
122,CS-,baseline,DN,,19.0
122,CS-,extinction,MN,,2.0
122,CS+,baseline,MO,9.0,
122,CS+,extinction,DO,13.0,
122,CS+,acquisition,MO,7.0,
122,CS+,acquisition,DO,22.0,
122,CS-,extinction,MN,,17.0
122,CS+,baseline,DO,18.0,
122,CS-,baseline,MO,,17.0
122,CS-,acquisition,DO,,5.0
122,CS-,extinction,MO,,16.0
122,CS-,baseline,MO,,13.0
122,CS+,extinction,DO,2.0,
122,CS-,acquisition,MO,,20.0
122,CS-,extinction,MO,,4.0
122,CS+,baseline,DO,6.0,
122,CS-,acquisition,MO,,9.0
122,CS-,baseline,DO,,20.0
122,CS+,extinction,DO,23.0,
122,CS-,acquisition,MN,,10.0
122,CS+,extinction,DO,3.0,
122,CS+,acquisition,DO,13.0,
122,CS-,baseline,MO,,14.0
122,CS+,acquisition,MO,5.0,
122,CS-,extinction,MO,,23.0
122,CS+,baseline,DO,8.0,
122,CS-,extinction,DO,,22.0
122,CS-,extinction,MN,,15.0
122,CS+,baseline,MO,7.0,
122,CS-,baseline,MO,,7.0
122,CS+,acquisition,MO,3.0,
122,CS-,acquisition,MO,,3.0
122,CS+,extinction,MO,22.0,
122,CS-,baseline,DO,,5.0
122,CS+,extinction,DO,18.0,
122,CS+,baseline,DO,4.0,
122,CS+,acquisition,DO,21.0,
122,CS-,acquisition,MN,,11.0
122,CS-,baseline,MO,,4.0
122,CS-,acquisition,MO,,15.0
122,CS+,baseline,MO,12.0,
122,CS+,acquisition,MO,14.0,
122,CS-,extinction,DO,,11.0
122,CS-,acquisition,DO,,2.0
122,CS+,baseline,DO,5.0,
122,CS+,extinction,DO,20.0,
122,CS-,extinction,DO,,8.0
122,CS+,extinction,DO,5.0,
122,CS+,acquisition,DO,19.0,
122,CS-,baseline,MO,,10.0
122,CS+,acquisition,MN,12.0,
122,CS+,extinction,DO,15.0,
122,CS+,baseline,DO,15.0,
122,CS-,acquisition,MO,,8.0
122,CS-,extinction,MN,,10.0
122,CS-,acquisition,DO,,18.0
122,CS+,baseline,DO,3.0,
122,CS+,acquisition,MO,11.0,
122,CS+,extinction,MO,24.0,
122,CS-,baseline,MN,,22.0
122,CS-,extinction,DO,,20.0
122,CS-,baseline,MO,,8.0
122,CS-,acquisition,DO,,12.0
122,CS+,extinction,DO,4.0,
122,CS-,extinction,MN,,5.0
122,CS-,extinction,MO,,12.0
122,CS-,acquisition,MN,,14.0
122,CS-,baseline,MN,,21.0
122,CS+,acquisition,DO,18.0,
122,CS-,baseline,DO,,23.0
122,CS+,baseline,DO,21.0,
122,CS+,extinction,DO,7.0,
122,CS+,baseline,DO,10.0,
122,CS+,acquisition,DO,2.0,
123,CS-,extinction,MN,,24.0
123,CS+,baseline,DO,19.0,
123,CS+,baseline,DO,22.0,
123,CS-,acquisition,DO,,19.0
123,CS+,extinction,DO,9.0,
123,CS+,acquisition,DO,20.0,
123,CS-,baseline,DO,,13.0
123,CS+,acquisition,DO,17.0,
123,CS-,baseline,MO,,1.0
123,CS+,extinction,DO,10.0,
123,CS-,acquisition,DN,,22.0
123,CS-,extinction,DO,,1.0
123,CS-,extinction,DO,,13.0
123,CS-,baseline,DO,,21.0
123,CS-,extinction,MN,,19.0
123,CS-,acquisition,DO,,5.0
123,CS+,baseline,DN,24.0,
123,CS-,acquisition,DO,,13.0
123,CS-,baseline,DO,,7.0
123,CS+,acquisition,DO,23.0,
123,CS+,extinction,MO,19.0,
123,CS+,acquisition,DO,11.0,
123,CS+,baseline,DO,11.0,
123,CS+,extinction,DO,5.0,
123,CS+,extinction,DO,17.0,
123,CS+,acquisition,DO,18.0,
123,CS-,extinction,DO,,2.0
123,CS+,extinction,DO,12.0,
123,CS-,acquisition,DO,,14.0
123,CS+,baseline,DO,13.0,
123,CS-,acquisition,DN,,18.0
123,CS-,baseline,DO,,12.0
123,CS-,extinction,MN,,3.0
123,CS+,acquisition,DO,14.0,
123,CS-,baseline,DO,,11.0
123,CS+,baseline,DN,23.0,
123,CS+,extinction,DO,1.0,
123,CS-,acquisition,DO,,6.0
123,CS+,acquisition,DO,12.0,
123,CS-,baseline,DO,,23.0
123,CS-,baseline,MO,,4.0
123,CS+,extinction,MO,3.0,
123,CS-,extinction,MO,,8.0
123,CS+,acquisition,DN,2.0,
123,CS-,acquisition,DO,,15.0
123,CS+,baseline,DO,6.0,
123,CS-,extinction,MN,,17.0
123,CS+,baseline,DO,14.0,
123,CS-,acquisition,MN,,17.0
123,CS+,acquisition,DO,16.0,
123,CS-,baseline,DO,,5.0
123,CS-,extinction,DN,,10.0
123,CS-,acquisition,MN,,21.0
123,CS+,acquisition,DO,24.0,
123,CS+,extinction,DO,24.0,
123,CS+,baseline,DO,8.0,
123,CS-,baseline,DO,,22.0
123,CS-,extinction,MO,,11.0
123,CS+,baseline,DO,5.0,
123,CS+,extinction,DN,20.0,
123,CS-,extinction,MN,,9.0
123,CS-,baseline,MO,,14.0
123,CS+,acquisition,DO,4.0,
123,CS+,acquisition,DO,9.0,
123,CS+,baseline,MN,2.0,
123,CS+,extinction,,7.0,
123,CS-,acquisition,DO,,2.0
123,CS+,baseline,DO,7.0,
123,CS+,extinction,DO,16.0,
123,CS-,baseline,DO,,2.0
123,CS-,extinction,MN,,18.0
123,CS-,acquisition,MO,,24.0
123,CS+,acquisition,DO,21.0,
123,CS-,acquisition,DO,,10.0
123,CS+,extinction,DO,22.0,
123,CS-,baseline,DO,,19.0
123,CS-,extinction,DO,,14.0
123,CS-,extinction,MO,,20.0
123,CS+,acquisition,DO,3.0,
123,CS+,baseline,DO,20.0,
123,CS-,acquisition,MN,,9.0
123,CS+,baseline,DO,16.0,
123,CS+,extinction,MN,6.0,
123,CS-,baseline,DO,,24.0
123,CS-,baseline,MN,,18.0
123,CS+,extinction,DO,21.0,
123,CS-,extinction,DO,,4.0
123,CS-,extinction,MO,,5.0
123,CS+,baseline,MN,9.0,
123,CS-,baseline,DO,,3.0
123,CS-,acquisition,MN,,4.0
123,CS+,acquisition,DO,1.0,
123,CS+,baseline,MN,17.0,
123,CS+,acquisition,DO,8.0,
123,CS+,extinction,DN,14.0,
123,CS-,acquisition,MN,,8.0
123,CS+,baseline,MN,18.0,
123,CS-,acquisition,DO,,11.0
123,CS+,acquisition,DO,15.0,
123,CS-,baseline,MN,,6.0
123,CS-,extinction,DN,,12.0
123,CS-,extinction,MO,,6.0
123,CS+,extinction,MO,2.0,
123,CS+,extinction,DO,8.0,
123,CS-,baseline,DO,,20.0
123,CS+,baseline,DO,12.0,
123,CS-,acquisition,MN,,1.0
123,CS+,acquisition,DO,7.0,
123,CS-,acquisition,DO,,20.0
123,CS+,baseline,MO,3.0,
123,CS-,acquisition,DO,,12.0
123,CS-,extinction,DN,,23.0
123,CS+,extinction,MN,18.0,
123,CS+,extinction,DO,13.0,
123,CS+,baseline,DN,10.0,
123,CS+,acquisition,DO,10.0,
123,CS-,baseline,DN,,10.0
123,CS+,acquisition,DO,19.0,
123,CS-,extinction,DO,,15.0
123,CS-,baseline,DO,,8.0
123,CS+,extinction,MO,15.0,
123,CS-,extinction,DO,,22.0
123,CS-,baseline,DO,,15.0
123,CS+,acquisition,DO,5.0,
123,CS+,baseline,DO,1.0,
123,CS+,extinction,MN,11.0,
123,CS-,baseline,DO,,9.0
123,CS+,baseline,DO,4.0,
123,CS-,baseline,DN,,17.0
123,CS+,acquisition,DO,22.0,
123,CS-,acquisition,DO,,23.0
123,CS-,extinction,DO,,16.0
123,CS-,acquisition,DO,,3.0
123,CS+,extinction,DO,4.0,
123,CS-,acquisition,MO,,16.0
123,CS-,baseline,DO,,16.0
123,CS+,acquisition,DO,13.0,
123,CS+,baseline,DO,21.0,
123,CS-,acquisition,DO,,7.0
123,CS+,acquisition,MO,6.0,
123,CS+,baseline,DO,15.0,
123,CS+,extinction,DO,23.0,
123,CS-,extinction,DO,,7.0
123,CS-,extinction,DO,,21.0
124,CS-,extinction,DO,,23.0
124,CS+,extinction,DO,19.0,
124,CS+,baseline,DO,1.0,
124,CS-,baseline,DO,,17.0
124,CS-,extinction,MO,,22.0
124,CS+,acquisition,MO,20.0,
124,CS+,extinction,DN,15.0,
124,CS-,acquisition,DO,,11.0
124,CS+,baseline,DO,24.0,
124,CS-,baseline,MO,,9.0
124,CS-,acquisition,MN,,23.0
124,CS+,acquisition,DN,22.0,
124,CS+,baseline,DO,6.0,
124,CS-,acquisition,DN,,6.0
124,CS-,baseline,DO,,12.0
124,CS-,extinction,DN,,13.0
124,CS-,baseline,DO,,15.0
124,CS+,extinction,DN,13.0,
124,CS+,acquisition,DO,6.0,
124,CS+,baseline,DO,15.0,
124,CS-,baseline,DO,,19.0
124,CS-,acquisition,DN,,5.0
124,CS+,acquisition,MO,16.0,
124,CS+,extinction,MN,7.0,
124,CS-,extinction,DO,,17.0
124,CS+,acquisition,MN,15.0,
124,CS-,acquisition,MO,,7.0
124,CS+,extinction,DN,1.0,
124,CS+,acquisition,DN,17.0,
124,CS-,acquisition,MO,,12.0
124,CS+,baseline,DO,14.0,
124,CS-,extinction,MO,,1.0
124,CS+,baseline,DO,2.0,
124,CS-,baseline,DO,,2.0
124,CS+,extinction,MN,24.0,
124,CS-,extinction,DO,,4.0
124,CS+,extinction,DN,10.0,
124,CS+,extinction,DO,21.0,
124,CS-,extinction,MO,,3.0
124,CS-,acquisition,DN,,20.0
124,CS+,acquisition,MN,23.0,
124,CS-,acquisition,MN,,22.0
124,CS+,baseline,DO,19.0,
124,CS+,acquisition,DN,2.0,
124,CS-,baseline,DO,,5.0
124,CS+,baseline,DO,20.0,
124,CS-,baseline,MN,,18.0
124,CS-,extinction,DO,,16.0
124,CS+,acquisition,DN,8.0,
124,CS-,extinction,MN,,7.0
124,CS-,extinction,MN,,19.0
124,CS-,acquisition,DO,,3.0
124,CS-,baseline,DO,,23.0
124,CS+,extinction,MO,9.0,
124,CS-,baseline,DO,,16.0
124,CS+,extinction,DO,11.0,
124,CS+,acquisition,MO,12.0,
124,CS+,baseline,MN,7.0,
124,CS+,baseline,DO,18.0,
124,CS-,acquisition,DO,,2.0
124,CS-,acquisition,DO,,15.0
124,CS+,baseline,DN,8.0,
124,CS-,baseline,DO,,10.0
124,CS-,extinction,DN,,24.0
124,CS+,extinction,MO,8.0,
124,CS-,extinction,DN,,20.0
124,CS+,acquisition,DN,10.0,
124,CS-,acquisition,DO,,8.0
124,CS+,baseline,MO,4.0,
124,CS+,extinction,DO,3.0,
124,CS+,acquisition,DN,21.0,
124,CS-,baseline,MO,,22.0
124,CS+,acquisition,MO,13.0,
124,CS+,acquisition,DO,4.0,
124,CS-,extinction,MN,,9.0
124,CS+,extinction,MO,4.0,
124,CS-,baseline,DO,,21.0
124,CS-,acquisition,MO,,9.0
124,CS+,baseline,DO,10.0,
124,CS+,baseline,MO,13.0,
124,CS+,extinction,MO,5.0,
124,CS-,baseline,DO,,6.0
124,CS-,acquisition,DO,,19.0
124,CS-,extinction,MN,,2.0
124,CS-,baseline,DN,,13.0
124,CS+,baseline,DO,5.0,
124,CS+,extinction,MN,14.0,
124,CS-,acquisition,DO,,16.0
124,CS+,extinction,MN,2.0,
124,CS+,acquisition,DN,7.0,
124,CS-,baseline,DO,,3.0
124,CS-,extinction,MN,,12.0
124,CS-,extinction,MO,,21.0
124,CS-,acquisition,DN,,21.0
124,CS+,acquisition,MN,9.0,
124,CS+,baseline,DN,3.0,
124,CS+,acquisition,DO,18.0,
124,CS-,baseline,DO,,8.0
124,CS+,baseline,MN,17.0,
124,CS+,baseline,MN,21.0,
124,CS+,extinction,DN,16.0,
124,CS-,extinction,MO,,11.0
124,CS-,extinction,MO,,6.0
124,CS+,extinction,MN,23.0,
124,CS+,acquisition,MO,1.0,
124,CS-,acquisition,MN,,17.0
124,CS-,acquisition,MO,,4.0
124,CS-,baseline,DO,,1.0
124,CS-,acquisition,MN,,18.0
124,CS-,baseline,DO,,4.0
124,CS-,extinction,DO,,15.0
124,CS+,baseline,DO,23.0,
124,CS-,baseline,DO,,20.0
124,CS-,extinction,MO,,14.0
124,CS-,acquisition,MO,,13.0
124,CS+,acquisition,MN,19.0,
124,CS+,extinction,DN,6.0,
124,CS+,extinction,MO,20.0,
124,CS+,baseline,DN,12.0,
124,CS+,acquisition,DN,24.0,
124,CS+,baseline,MN,22.0,
124,CS+,acquisition,MO,11.0,
124,CS-,extinction,MO,,18.0
124,CS-,baseline,DO,,14.0
124,CS+,acquisition,MN,3.0,
124,CS-,acquisition,MO,,14.0
124,CS-,baseline,MN,,11.0
124,CS+,baseline,DN,16.0,
124,CS+,extinction,MN,17.0,
